track_id,metadata_index,dim1,dim2
commu02112,2111,0.7686384,6.6075935
commu02113,2112,4.405438,8.881082
commu02114,2113,1.495951,8.47917
commu02115,2114,0.13542463,0.3506621
commu02116,2115,7.306691,-0.79168373
commu02117,2116,-1.5009577,10.47604
commu02118,2117,6.3365936,4.704683
commu02119,2118,9.010117,14.677563
commu02120,2119,1.9643708,7.647108
commu02121,2120,1.8296971,8.634271
commu02122,2121,-4.29022,9.806558
commu02123,2122,5.449627,14.699703
commu02124,2123,9.675554,14.149276
commu02125,2124,1.8486036,1.4462134
commu02126,2125,8.955666,14.388986
commu02127,2126,-0.6328868,1.6853486
commu02128,2127,1.470969,8.571411
commu02129,2128,0.6007652,6.7606854
commu02130,2129,8.222942,7.8897786
commu02131,2130,-1.0606377,10.718667
commu02132,2131,-0.6597148,2.4345572
commu02133,2132,6.3474855,11.284141
commu02134,2133,1.1762365,9.1497755
commu02135,2134,0.6888086,6.6418753
commu02136,2135,10.684828,7.1773934
commu02137,2136,9.040304,14.493508
commu02138,2137,2.4411511,2.1278439
commu02139,2138,7.816587,11.671426
commu02140,2139,-2.203365,8.013789
commu02141,2140,7.3845196,-0.6406477
commu02142,2141,7.02131,10.80259
commu02143,2142,6.1718173,11.205782
commu02144,2143,1.7453119,8.068909
commu02145,2144,-0.49928546,16.73872
commu02146,2145,7.1614614,-0.47193787
commu02147,2146,0.508965,6.88742
commu02148,2147,-0.6313317,2.634381
commu02149,2148,9.467405,6.538926
commu02150,2149,-1.7094532,7.137481
commu02151,2150,1.4944178,8.442635
commu02152,2151,5.5870056,11.219668
commu02153,2152,-1.4136196,6.9404125
commu02154,2153,7.0259194,-0.47994027
commu02155,2154,-2.217202,10.972139
commu02156,2155,13.733995,9.414902
commu02157,2156,-0.85907835,10.879132
commu02158,2157,5.5987377,11.254573
commu02159,2158,0.29261014,0.3607649
commu02160,2159,-3.8073409,11.335875
commu02161,2160,6.598972,11.305387
commu02162,2161,10.844127,7.0274477
commu02163,2162,0.50934726,9.42269
commu02164,2163,5.8101497,-2.370546
commu02165,2164,11.331927,8.331719
commu02166,2165,1.6317468,0.62895894
commu02167,2166,8.242405,7.8583217
commu02168,2167,-0.75972706,2.8619235
commu02169,2168,7.098444,11.3048
commu02170,2169,0.30717486,-0.12757742
commu02171,2170,6.226545,11.239503
commu02172,2171,7.392467,9.840923
commu02173,2172,7.4369564,9.906795
commu02174,2173,4.543371,11.357603
commu02175,2174,1.8108581,0.51097846
commu02176,2175,11.31857,8.341377
commu02177,2176,13.519142,8.558664
commu02178,2177,6.1492486,12.460259
commu02179,2178,9.030097,14.429236
commu02180,2179,-0.6818946,2.2203412
commu02181,2180,6.1714945,12.547429
commu02182,2181,3.1207254,14.87182
commu02183,2182,-0.6564276,2.2552521
commu02184,2183,6.152414,13.085472
commu02185,2184,1.0937663,2.0621161
commu02186,2185,7.05932,10.797974
commu02187,2186,2.8318515,1.7593802
commu02188,2187,0.4386294,6.8534665
commu02189,2188,-0.19797772,2.4864721
commu02190,2189,1.9054565,7.6994762
commu02191,2190,2.44831,1.4902174
commu02192,2191,-0.44942722,2.601902
commu02193,2192,-0.36888704,-0.30482414
commu02194,2193,7.398268,9.870907
commu02195,2194,6.204761,12.356572
commu02196,2195,-0.29083595,-0.32095903
commu02197,2196,-0.38924268,-0.26230177
commu02198,2197,-1.223445,9.985042
commu02199,2198,-5.0506825,9.636914
commu02200,2199,10.762932,7.06944
commu02201,2200,5.9125443,14.516369
commu02202,2201,6.6021085,11.3334
commu02203,2202,13.608623,9.103968
commu02204,2203,2.4432719,8.211483
commu02205,2204,1.8955679,1.8175309
commu02206,2205,2.1944973,2.1897051
commu02207,2206,-2.2999039,10.871955
commu02208,2207,-1.6452396,10.843679
commu02209,2208,1.1544702,9.148694
commu02210,2209,2.1814516,1.162746
commu02211,2210,6.3235526,13.065184
commu02212,2211,6.566435,13.069415
commu02213,2212,7.318194,-0.15970762
commu02214,2213,-1.4649842,10.6122055
commu02215,2214,-1.7097831,11.099753
commu02216,2215,7.4627686,9.912438
commu02217,2216,1.0728188,2.1451588
commu02218,2217,9.005384,14.442878
commu02219,2218,13.736223,9.4312725
commu02220,2219,9.006509,14.693134
commu02221,2220,7.7313495,10.495277
commu02222,2221,9.026159,14.6832905
commu02223,2222,2.1512923,1.0722212
commu02224,2223,0.4724975,0.4858466
commu02225,2224,7.4515715,9.902724
commu02226,2225,1.4882895,8.488107
commu02227,2226,-1.2867256,10.432662
commu02228,2227,4.8768,11.359504
commu02229,2228,-4.1530294,9.861343
commu02230,2229,7.053953,11.115455
commu02231,2230,8.138784,10.183484
commu02232,2231,2.1477518,1.2892706
commu02233,2232,4.507986,11.218919
commu02234,2233,5.990153,4.524071
commu02235,2234,1.9754206,1.6140709
commu02236,2235,-4.180082,9.863775
commu02237,2236,13.57918,9.083187
commu02238,2237,6.127702,3.8215296
commu02239,2238,-0.64143556,2.7700686
commu02240,2239,8.062796,10.27858
commu02241,2240,6.874191,11.513939
commu02242,2241,-0.014303544,-0.26974604
commu02243,2242,3.0621905,9.10575
commu02244,2243,5.984081,-2.2924123
commu02245,2244,7.3626995,9.891338
commu02246,2245,13.081685,5.879093
commu02247,2246,4.2590475,8.870829
commu02248,2247,5.4424934,14.673402
commu02249,2248,-0.4793946,0.6463241
commu02250,2249,1.7676129,8.004542
commu02251,2250,13.584112,9.115555
commu02252,2251,-1.7977482,12.027389
commu02253,2252,8.033535,10.130416
commu02254,2253,7.0578604,-0.5256683
commu02255,2254,2.440256,7.771552
commu02256,2255,-1.5517569,10.841408
commu02257,2256,5.711081,-2.36145
commu02258,2257,8.132443,10.210131
commu02259,2258,9.037444,14.669146
commu02260,2259,8.542734,12.244069
commu02261,2260,-0.56194746,2.387654
commu02262,2261,4.417449,11.312225
commu02263,2262,-1.666185,9.853278
commu02264,2263,10.589428,12.993526
commu02265,2264,-0.73762304,2.8329144
commu02266,2265,-2.7761252,11.1940565
commu02267,2266,-1.808951,9.408562
commu02268,2267,5.5834575,11.243355
commu02269,2268,-4.9548397,9.648091
commu02270,2269,0.5446511,0.45133027
commu02271,2270,-1.4229603,6.754503
commu02272,2271,10.083163,13.734947
commu02273,2272,7.4342513,9.868422
commu02274,2273,-0.70982677,2.3213193
commu02275,2274,9.000735,14.43948
commu02276,2275,7.9739423,11.728945
commu02277,2276,9.04873,14.622139
commu02278,2277,-1.4390266,6.72877
commu02279,2278,0.7403656,7.1129613
commu02280,2279,8.1125765,10.350027
commu02281,2280,-1.2934643,7.0677423
commu02282,2281,-1.533517,6.8955345
commu02283,2282,-0.8301434,7.7987986
commu02284,2283,13.742431,9.431442
commu02285,2284,11.330925,7.313571
commu02286,2285,2.1794522,7.5456524
commu02287,2286,4.8728676,11.061072
commu02288,2287,9.083474,14.431989
commu02289,2288,8.240278,10.206817
commu02290,2289,10.713931,7.1823273
commu02291,2290,1.7634027,1.285024
commu02292,2291,2.8278856,1.6724092
commu02293,2292,0.29509535,0.65927315
commu02294,2293,-0.30590972,-0.26195455
commu02295,2294,13.741689,9.440492
commu02296,2295,3.11806,2.4779391
commu02297,2296,2.0079668,8.649099
commu02298,2297,10.975482,1.2488126
commu02299,2298,1.3385841,1.6700739
commu02300,2299,13.742742,9.429257
commu02301,2300,8.061908,10.336293
commu02302,2301,7.384933,9.859479
commu02303,2302,8.617001,11.845366
commu02304,2303,7.7560496,10.479716
commu02305,2304,1.4995912,8.492359
commu02306,2305,2.2543051,7.5058765
commu02307,2306,1.2328578,9.135224
commu02308,2307,7.0340586,10.807459
commu02309,2308,8.111631,10.3013525
commu02310,2309,1.9926329,1.3528942
commu02311,2310,-3.5037932,11.646749
commu02312,2311,8.063228,10.138417
commu02313,2312,5.675888,4.7115207
commu02314,2313,9.011904,14.696416
commu02315,2314,6.3081656,9.305923
commu02316,2315,8.072323,10.136543
commu02317,2316,8.08327,10.141043
commu02318,2317,0.35598955,-0.17303795
commu02319,2318,13.607148,8.657756
commu02320,2319,1.0523008,2.0720391
commu02321,2320,4.350605,11.093151
commu02322,2321,2.3389413,2.3572688
commu02323,2322,6.332148,12.625714
commu02324,2323,0.68877614,7.6211295
commu02325,2324,13.614583,9.098989
commu02326,2325,11.314744,7.2675767
commu02327,2326,8.203483,10.189623
commu02328,2327,9.343735,6.577679
commu02329,2328,12.926073,8.699836
commu02330,2329,0.5456686,2.3829315
commu02331,2330,9.053678,14.416349
commu02332,2331,11.319766,8.364817
commu02333,2332,-1.6177211,10.598706
commu02334,2333,1.685624,1.2887241
commu02335,2334,3.2066424,2.252816
commu02336,2335,3.0610778,2.3790524
commu02337,2336,6.96434,10.852462
commu02338,2337,2.886417,6.8680696
commu02339,2338,8.438247,7.702455
commu02340,2339,7.1076956,10.987999
commu02341,2340,2.9354374,6.8783755
commu02342,2341,2.634949,7.8153043
commu02343,2342,8.278458,10.20575
commu02344,2343,3.4688432,8.611189
commu02345,2344,6.466637,13.668706
commu02346,2345,-2.3033924,11.06459
commu02347,2346,-0.69225913,2.3442996
commu02348,2347,1.6027278,7.899239
commu02349,2348,6.27867,4.5711966
commu02350,2349,6.659908,11.26874
commu02351,2350,-3.4050274,11.04609
commu02352,2351,3.115098,14.7862425
commu02353,2352,-1.4122367,6.766487
commu02354,2353,7.922501,10.1112385
commu02355,2354,-0.2620588,-0.23635498
commu02356,2355,-0.5445944,17.421164
commu02357,2356,6.545678,13.059827
commu02358,2357,8.23014,10.350148
commu02359,2358,2.286489,1.2509041
commu02360,2359,0.16225214,-1.008943
commu02361,2360,0.40350428,7.7444344
commu02362,2361,-1.7401744,7.3670783
commu02363,2362,-2.8318698,10.871937
commu02364,2363,4.5125103,10.817417
commu02365,2364,-4.222336,9.850213
commu02366,2365,6.9810076,16.881123
commu02367,2366,7.748379,10.452917
commu02368,2367,6.6471133,11.322179
commu02369,2368,6.182442,12.379511
commu02370,2369,1.0064504,-0.051921766
commu02371,2370,-1.5278374,10.5015
commu02372,2371,1.7132578,1.3402259
commu02373,2372,8.041668,12.57595
commu02374,2373,0.44689408,6.904702
commu02375,2374,1.3873749,7.331362
commu02376,2375,8.182834,7.875764
commu02377,2376,-0.17707984,-0.29662597
commu02378,2377,7.083753,11.10471
commu02379,2378,11.285343,7.3363175
commu02380,2379,-0.7324282,2.2326515
commu02381,2380,-0.060917854,8.982381
commu02382,2381,9.718051,4.155764
commu02383,2382,-0.23616481,7.1529374
commu02384,2383,1.9162905,1.3919051
commu02385,2384,6.5737753,11.410372
commu02386,2385,6.1394563,3.802739
commu02387,2386,8.30395,12.247262
commu02388,2387,7.2373047,-0.3637653
commu02389,2388,-0.5342691,2.424042
commu02390,2389,-1.4997703,6.6858764
commu02391,2390,11.390533,7.221455
commu02392,2391,9.105115,14.551834
commu02393,2392,6.0862336,3.9534109
commu02394,2393,7.528017,10.6853895
commu02395,2394,13.739421,9.440299
commu02396,2395,2.457677,2.1829784
commu02397,2396,0.90475273,0.38534373
commu02398,2397,4.433984,11.191322
commu02399,2398,9.491051,6.496528
commu02400,2399,6.049099,13.210628
commu02401,2400,13.585979,9.085243
commu02402,2401,8.210955,11.652444
commu02403,2402,-1.6606481,10.942676
commu02404,2403,13.597484,9.113424
commu02405,2404,0.10430528,-0.603514
commu02406,2405,10.651041,4.9035077
commu02407,2406,0.56146216,-0.055309646
commu02408,2407,-0.6571269,2.3081138
commu02409,2408,13.7428465,9.421095
commu02410,2409,9.008785,14.698145
commu02411,2410,-0.62044084,2.4973571
commu02412,2411,-0.7628868,1.8408891
commu02413,2412,4.352984,8.872366
commu02414,2413,13.739362,9.429079
commu02415,2414,13.02749,8.66457
commu02416,2415,2.2012072,1.3971736
commu02417,2416,-2.4628696,11.42521
commu02418,2417,6.689445,11.416759
commu02419,2418,8.129709,10.267891
commu02420,2419,2.8065503,1.727451
commu02421,2420,9.588814,7.8809333
commu02422,2421,6.5521564,13.076071
commu02423,2422,-0.79897594,1.9632114
commu02424,2423,4.8828325,11.156096
commu02425,2424,4.6065607,11.322408
commu02426,2425,-0.6227954,2.6929934
commu02427,2426,-1.4290057,6.7221713
commu02428,2427,6.1821494,12.3739
commu02429,2428,0.7501632,6.537115
commu02430,2429,3.2768314,2.2954736
commu02431,2430,2.3270643,7.4526644
commu02432,2431,-1.7814777,9.815338
commu02433,2432,4.4671674,10.841609
commu02434,2433,7.5145693,9.912838
commu02435,2434,9.019472,14.429301
commu02436,2435,0.433876,2.5607588
commu02437,2436,0.6228151,2.3941495
commu02438,2437,3.4003882,2.7957573
commu02439,2438,1.2722768,0.408657
commu02440,2439,0.37231258,7.029035
commu02441,2440,1.8982936,1.3423029
commu02442,2441,2.2504542,1.4155672
commu02443,2442,0.1520975,0.12755892
commu02444,2443,2.4756105,2.1207895
commu02445,2444,0.6125888,9.594804
commu02446,2445,0.881507,9.466787
commu02447,2446,6.2267237,9.303439
commu02448,2447,9.164159,7.764765
commu02449,2448,0.82217085,9.419562
commu02450,2449,-1.4402668,6.721994
commu02451,2450,8.198326,10.20391
commu02452,2451,-4.2776227,9.753673
commu02453,2452,-4.209346,9.846408
commu02454,2453,-0.32453293,1.3197947
commu02455,2454,0.42592457,0.6127761
commu02456,2455,8.244645,10.194762
commu02457,2456,4.39396,8.970826
commu02458,2457,7.6730924,-0.45648482
commu02459,2458,-1.63247,10.384202
commu02460,2459,1.9176142,1.4375279
commu02461,2460,6.4355993,9.240031
commu02462,2461,-1.3660729,10.97553
commu02463,2462,12.873454,8.733044
commu02464,2463,5.9386706,14.464968
commu02465,2464,-4.8665795,10.224266
commu02466,2465,13.5963335,9.149816
commu02467,2466,-3.4320767,11.0805235
commu02468,2467,2.9467661,8.257775
commu02469,2468,10.555672,12.877335
commu02470,2469,-0.7843095,1.7592818
commu02471,2470,-0.5297592,17.459978
commu02472,2471,8.025211,7.967715
commu02473,2472,7.405902,-0.6201134
commu02474,2473,8.549624,11.598245
commu02475,2474,2.8982959,8.217813
commu02476,2475,6.935839,11.541404
commu02477,2476,2.1894407,7.6229167
commu02478,2477,1.4812285,8.434991
commu02479,2478,-3.5015943,10.98512
commu02480,2479,-1.0240977,16.349432
commu02481,2480,8.093986,7.9342217
commu02482,2481,6.304384,5.336611
commu02483,2482,-4.269552,9.786262
commu02484,2483,-1.5870285,10.391605
commu02485,2484,-1.3939562,9.572232
commu02486,2485,-0.9082153,16.31857
commu02487,2486,-4.883838,8.701532
commu02488,2487,-4.1278014,9.744746
commu02489,2488,6.645863,11.278032
commu02490,2489,3.411613,1.9879019
commu02491,2490,-1.5958068,10.887335
commu02492,2491,8.684197,11.768968
commu02493,2492,-3.2478435,10.890748
commu02494,2493,4.609359,11.324346
commu02495,2494,-1.6546866,11.098347
commu02496,2495,8.989073,14.718304
commu02497,2496,-0.7720714,2.2770755
commu02498,2497,9.239832,6.231842
commu02499,2498,12.709797,6.8140564
commu02500,2499,8.574443,11.719956
commu02501,2500,7.398623,9.871954
commu02502,2501,-4.16039,9.854401
commu02503,2502,4.8088827,8.981111
commu02504,2503,12.857999,8.69345
commu02505,2504,10.713592,7.1374907
commu02506,2505,-0.34264323,-0.29996234
commu02507,2506,-0.71406966,2.2888274
commu02508,2507,8.091388,10.122706
commu02509,2508,1.7701715,1.2398823
commu02510,2509,0.57938534,0.46123758
commu02511,2510,1.6520764,0.9671036
commu02512,2511,-0.39594215,-0.38644603
commu02513,2512,6.7863,11.214132
commu02514,2513,-3.2942955,10.917908
commu02515,2514,-3.3496234,10.987255
commu02516,2515,-0.48698938,17.301353
commu02517,2516,7.7281885,11.655602
commu02518,2517,0.465912,0.46983808
commu02519,2518,6.8036265,11.170417
commu02520,2519,0.5060946,7.631075
commu02521,2520,11.345596,0.79578584
commu02522,2521,7.3901176,9.843412
commu02523,2522,-4.33853,9.764262
commu02524,2523,11.202114,0.3157113
commu02525,2524,-1.1399161,16.480387
commu02526,2525,0.96726304,0.13070317
commu02527,2526,3.2747657,2.5959942
commu02528,2527,0.12486771,16.564415
commu02529,2528,9.239069,14.342108
commu02530,2529,7.45184,9.892469
commu02531,2530,0.6628086,-0.062226232
commu02532,2531,9.065918,14.511181
commu02533,2532,9.968299,13.859243
commu02534,2533,4.2404804,11.462599
commu02535,2534,5.7423863,-2.4258947
commu02536,2535,6.339792,4.081675
commu02537,2536,8.45393,12.25612
commu02538,2537,5.1476836,11.459948
commu02539,2538,7.357795,9.881963
commu02540,2539,5.9029393,14.510558
commu02541,2540,-1.0057731,16.3382
commu02542,2541,8.12507,10.346621
commu02543,2542,5.419691,11.182191
commu02544,2543,-3.3608272,10.597336
commu02545,2544,1.8984531,0.6970459
commu02546,2545,6.650128,11.197867
commu02547,2546,1.901342,1.4164988
commu02548,2547,-0.71211267,17.583826
commu02549,2548,4.959503,11.208015
commu02550,2549,0.59170854,10.262415
commu02551,2550,7.9999657,10.03475
commu02552,2551,-1.9612523,10.982904
commu02553,2552,-1.0792686,16.36343
commu02554,2553,-1.4718933,6.8176107
commu02555,2554,6.9866447,16.870497
commu02556,2555,13.225726,6.326581
commu02557,2556,1.4977093,8.48341
commu02558,2557,2.1429372,7.518136
commu02559,2558,2.7125187,1.6841168
commu02560,2559,1.1087726,7.2720075
commu02561,2560,0.29582188,9.623673
commu02562,2561,-0.79206294,16.108686
commu02563,2562,0.86571884,9.791952
commu02564,2563,6.216511,12.634938
commu02565,2564,10.993054,5.700932
commu02566,2565,0.74417096,6.668119
commu02567,2566,10.722121,12.801276
commu02568,2567,9.606196,14.040892
commu02569,2568,7.1459002,11.592378
commu02570,2569,9.037505,14.528853
commu02571,2570,0.47065493,0.5102838
commu02572,2571,7.722986,10.4435
commu02573,2572,-5.053425,9.663909
commu02574,2573,1.0316398,0.19642656
commu02575,2574,1.8701457,8.01048
commu02576,2575,13.074183,8.654265
commu02577,2576,8.850986,14.389627
commu02578,2577,6.6778674,12.620833
commu02579,2578,-1.2687492,10.952089
commu02580,2579,1.9771664,1.6476043
commu02581,2580,-3.221792,10.678975
commu02582,2581,3.0158486,8.972261
commu02583,2582,13.708142,8.246434
commu02584,2583,2.6390073,7.865008
commu02585,2584,7.0247436,10.796963
commu02586,2585,6.289413,4.674764
commu02587,2586,3.0722857,2.3859975
commu02588,2587,4.316106,8.800793
commu02589,2588,2.5363913,1.5903132
commu02590,2589,13.72955,9.333424
commu02591,2590,4.7777877,8.981776
commu02592,2591,-0.3615467,-0.31000784
commu02593,2592,1.8038126,8.683741
commu02594,2593,0.022887187,9.033006
commu02595,2594,9.609043,14.192364
commu02596,2595,13.123633,6.1045613
commu02597,2596,5.8752084,4.322887
commu02598,2597,1.6263946,0.80448514
commu02599,2598,8.076574,10.151902
commu02600,2599,5.8525777,11.270988
commu02601,2600,5.9909253,13.244417
commu02602,2601,2.5284443,1.6944183
commu02603,2602,-0.3112305,0.12811348
commu02604,2603,4.411423,11.263854
commu02605,2604,0.20332561,-0.96460384
commu02606,2605,1.1035632,0.19164197
commu02607,2606,-0.7030212,2.3618236
commu02608,2607,10.797529,5.586654
commu02609,2608,7.1256967,10.988817
commu02610,2609,0.70373845,6.699118
commu02611,2610,1.5207024,8.41176
commu02612,2611,1.776148,1.5689237
commu02613,2612,11.321124,7.197697
commu02614,2613,2.1556783,6.8655066
commu02615,2614,7.9675355,10.279657
commu02616,2615,-4.3255014,9.924198
commu02617,2616,8.098465,7.92353
commu02618,2617,8.190443,7.8629785
commu02619,2618,-0.71306854,2.317835
commu02620,2619,-0.5856488,2.4863932
commu02621,2620,-3.4340146,11.909273
commu02622,2621,6.214547,4.5088773
commu02623,2622,7.384111,9.882286
commu02624,2623,3.0038724,1.9826968
commu02625,2624,-5.0769095,9.535844
commu02626,2625,8.171366,10.270119
commu02627,2626,8.475206,7.6705165
commu02628,2627,0.5407258,7.4791017
commu02629,2628,6.0266123,13.213353
commu02630,2629,0.1893061,16.518204
commu02631,2630,11.39952,8.074493
commu02632,2631,-4.1497755,9.037223
commu02633,2632,6.187019,12.566099
commu02634,2633,1.478772,8.469599
commu02635,2634,-1.0442638,9.900924
commu02636,2635,10.9834175,6.0435257
commu02637,2636,0.8738493,-0.09057475
commu02638,2637,4.6059155,11.314486
commu02639,2638,8.1580715,12.354455
commu02640,2639,10.383444,4.4596634
commu02641,2640,13.749541,9.42011
commu02642,2641,2.7540088,1.793389
commu02643,2642,6.3817353,11.336501
commu02644,2643,-5.076223,9.635452
commu02645,2644,6.971263,10.872604
commu02646,2645,7.2230344,9.914791
commu02647,2646,7.8701525,10.460204
commu02648,2647,2.956503,1.8512065
commu02649,2648,13.259483,6.838275
commu02650,2649,-4.2457004,9.874667
commu02651,2650,1.5753534,0.9274005
commu02652,2651,0.57016736,6.716533
commu02653,2652,9.734421,4.055462
commu02654,2653,-1.6725222,16.599598
commu02655,2654,-4.210971,9.8588295
commu02656,2655,-3.575267,11.13127
commu02657,2656,12.798699,8.728912
commu02658,2657,6.1191487,13.2125
commu02659,2658,-3.8284485,11.244228
commu02660,2659,9.112217,14.452496
commu02661,2660,13.759852,9.394865
commu02662,2661,13.739772,9.404541
commu02663,2662,-1.1419158,10.608522
commu02664,2663,8.257072,10.224679
commu02665,2664,7.441675,9.820953
commu02666,2665,-2.987678,10.641626
commu02667,2666,2.6338742,1.6256139
commu02668,2667,0.34865078,-0.37971413
commu02669,2668,13.746321,9.417823
commu02670,2669,-3.4952292,11.43614
commu02671,2670,3.3140237,2.7063274
commu02672,2671,-1.4390105,6.767631
commu02673,2672,7.9318295,11.758541
commu02674,2673,1.7501037,2.227702
commu02675,2674,6.0345984,13.216342
commu02676,2675,10.823045,6.9892597
commu02677,2676,-1.4390004,6.9017463
commu02678,2677,4.4046197,11.304578
commu02679,2678,11.174716,0.31756637
commu02680,2679,13.587879,9.11749
commu02681,2680,-0.095689505,2.4673488
commu02682,2681,4.613127,11.356927
commu02683,2682,1.0110002,0.117798045
commu02684,2683,-3.791037,11.343973
commu02685,2684,3.948696,8.716449
commu02686,2685,6.9698205,-0.43142587
commu02687,2686,13.723105,8.213953
commu02688,2687,2.2142093,1.7612128
commu02689,2688,6.995394,16.882572
commu02690,2689,0.71873045,7.125298
commu02691,2690,1.9394141,7.542422
commu02692,2691,5.7284184,3.298708
commu02693,2692,6.4348006,9.25974
commu02694,2693,-0.5402755,2.033272
commu02695,2694,0.7680635,7.3347263
commu02696,2695,6.594227,11.364252
commu02697,2696,9.4610405,6.399303
commu02698,2697,8.151412,12.766578
commu02699,2698,-1.0238007,16.370022
commu02700,2699,0.19853109,16.509583
commu02701,2700,1.6654764,7.8783035
commu02702,2701,8.107977,10.10853
commu02703,2702,-3.1817622,10.680538
commu02704,2703,6.87626,11.208528
commu02705,2704,-3.1502855,10.636603
commu02706,2705,9.079073,14.500602
commu02707,2706,2.2898695,7.5085826
commu02708,2707,0.61909926,-0.1360696
commu02709,2708,0.8597239,9.380938
commu02710,2709,2.3146,7.492035
commu02711,2710,2.920317,8.209878
commu02712,2711,-1.7977798,8.975931
commu02713,2712,9.7803955,12.4369135
commu02714,2713,9.080635,7.6478806
commu02715,2714,9.858812,10.973882
commu02716,2715,9.572795,14.27256
commu02717,2716,4.150667,8.865255
commu02718,2717,9.091347,14.502933
commu02719,2718,0.1746064,16.534595
commu02720,2719,-3.308268,10.27881
commu02721,2720,9.068453,7.6744227
commu02722,2721,1.2656795,7.308393
commu02723,2722,-4.288815,9.919041
commu02724,2723,10.606256,4.9562144
commu02725,2724,8.004673,11.770444
commu02726,2725,-1.252022,9.69501
commu02727,2726,8.021363,10.128426
commu02728,2727,0.73259246,9.429551
commu02729,2728,-3.4765315,11.079252
commu02730,2729,5.3062367,11.405665
commu02731,2730,2.9251976,8.974729
commu02732,2731,0.8087254,7.156247
commu02733,2732,-0.45985618,2.3961556
commu02734,2733,-3.3174229,10.944178
commu02735,2734,-1.8909646,9.909866
commu02736,2735,-1.2205178,10.618526
commu02737,2736,-3.960777,11.124911
commu02738,2737,11.3320055,8.35996
commu02739,2738,8.9994,14.728634
commu02740,2739,1.4966798,1.1588839
commu02741,2740,8.292831,10.292896
commu02742,2741,-0.5878487,2.81051
commu02743,2742,7.380697,-0.6773829
commu02744,2743,11.102193,1.9043671
commu02745,2744,0.65025777,6.6419325
commu02746,2745,8.1936655,12.780281
commu02747,2746,6.9894295,10.915934
commu02748,2747,11.271112,0.8688904
commu02749,2748,7.733819,-0.45480818
commu02750,2749,7.398454,9.855116
commu02751,2750,-3.218656,9.736542
commu02752,2751,9.711437,12.458376
commu02753,2752,1.7843258,1.4805353
commu02754,2753,1.9862242,2.8870537
commu02755,2754,0.28515735,-0.14284867
commu02756,2755,3.549944,6.258525
commu02757,2756,10.745964,7.140067
commu02758,2757,1.4704604,8.46887
commu02759,2758,6.2101555,4.5282726
commu02760,2759,-5.108067,9.591452
commu02761,2760,12.900006,7.3358293
commu02762,2761,-0.0546738,8.952437
commu02763,2762,6.6502767,11.17428
commu02764,2763,5.442933,11.198535
commu02765,2764,7.028866,11.269009
commu02766,2765,4.4051843,11.2522335
commu02767,2766,1.3614075,0.2952332
commu02768,2767,2.4245381,0.57448757
commu02769,2768,11.356072,7.3542747
commu02770,2769,6.9700055,-0.48913682
commu02771,2770,6.4255905,9.240615
commu02772,2771,7.7568746,10.631504
commu02773,2772,9.053512,14.569119
commu02774,2773,2.0871105,1.2470988
commu02775,2774,-3.3940365,11.068906
commu02776,2775,-1.7676777,9.830731
commu02777,2776,1.6528819,1.3257815
commu02778,2777,9.106215,14.561677
commu02779,2778,2.8688498,1.348962
commu02780,2779,6.0618777,13.195848
commu02781,2780,0.67199546,2.3944535
commu02782,2781,7.0430646,10.995307
commu02783,2782,-0.59513354,2.696751
commu02784,2783,7.6641645,10.483545
commu02785,2784,6.17698,9.335724
commu02786,2785,-2.12222,7.887162
commu02787,2786,-1.4974223,9.634283
commu02788,2787,8.392123,9.795154
commu02789,2788,-1.8873693,11.037657
commu02790,2789,8.111594,12.089738
commu02791,2790,2.1064332,8.704916
commu02792,2791,-2.6980286,11.124875
commu02793,2792,11.857499,4.4279265
commu02794,2793,-0.356009,-0.08495767
commu02795,2794,12.855288,8.745914
commu02796,2795,2.6410992,1.3388247
commu02797,2796,-1.2012682,16.497673
commu02798,2797,10.864977,5.45468
commu02799,2798,8.262754,10.042658
commu02800,2799,8.096688,12.488829
commu02801,2800,13.210917,6.8876615
commu02802,2801,2.1391718,6.835505
commu02803,2802,-2.0295508,8.700995
commu02804,2803,-1.0298011,11.139748
commu02805,2804,3.1741514,2.5515945
commu02806,2805,3.2423737,1.8222103
commu02807,2806,-0.76701415,1.9746498
commu02808,2807,-1.245904,16.325214
commu02809,2808,11.778933,7.0450425
commu02810,2809,6.003531,3.6750715
commu02811,2810,8.747121,12.310375
commu02812,2811,-3.2039723,10.707598
commu02813,2812,3.2819352,14.399898
commu02814,2813,9.822757,4.244619
commu02815,2814,3.356869,2.7473223
commu02816,2815,6.211764,4.5942826
commu02817,2816,6.241357,4.6677175
commu02818,2817,8.228776,12.177136
commu02819,2818,1.4409667,0.72551215
commu02820,2819,-1.877388,9.849733
commu02821,2820,1.8437688,0.2399637
commu02822,2821,11.02345,5.8159356
commu02823,2822,-0.48195553,16.753008
commu02824,2823,7.9925323,10.25707
commu02825,2824,9.737705,4.157376
commu02826,2825,7.0203733,16.868921
commu02827,2826,1.9478972,0.65970254
commu02828,2827,-1.6462475,16.856455
commu02829,2828,5.989892,3.5476227
commu02830,2829,-0.65893644,2.2963333
commu02831,2830,9.744704,12.466978
commu02832,2831,9.216738,14.393323
commu02833,2832,3.1891935,2.5679636
commu02834,2833,-1.7954849,7.392881
commu02835,2834,9.094922,8.047399
commu02836,2835,5.1639304,9.902096
commu02837,2836,-0.5398588,17.424345
commu02838,2837,-2.1242406,8.29074
commu02839,2838,-3.0986032,9.699035
