track_id,metadata_index,dim1,dim2
commu02592,2591,56.506264,32.499607
commu02593,2592,1.080395,-23.313328
commu02594,2593,40.725986,-6.2466583
commu02595,2594,-32.59837,3.2983196
commu02596,2595,-49.2627,-30.456007
commu02597,2596,9.194731,18.947828
commu02598,2597,32.904892,31.498295
commu02599,2598,-22.44035,18.845835
commu02600,2599,-27.293509,37.331554
commu02601,2600,-16.54063,0.8152804
commu02602,2601,25.15515,25.230865
commu02603,2602,61.693394,33.56653
commu02604,2603,-19.653118,52.824318
commu02605,2604,44.40776,16.637203
commu02606,2605,44.319393,30.663588
commu02607,2606,65.157455,12.096199
commu02608,2607,-41.630768,-52.16335
commu02609,2608,-25.887318,29.221552
commu02610,2609,29.209814,-38.787586
commu02611,2610,16.920517,-0.6349071
commu02612,2611,34.369747,39.874744
commu02613,2612,-20.422726,-26.980408
commu02614,2613,33.180023,0.8314596
commu02615,2614,-21.691233,17.623798
commu02616,2615,32.40204,-52.6701
commu02617,2616,-61.582165,-15.312959
commu02618,2617,-60.396545,-14.294542
commu02619,2618,64.702576,10.875723
commu02620,2619,66.762146,10.030791
commu02621,2620,-1.4375541,-39.79375
commu02622,2621,-11.874679,-36.783974
commu02623,2622,-17.275742,22.727186
commu02624,2623,22.348703,28.08116
commu02625,2624,2.625168,-59.692883
commu02626,2625,-23.515497,19.001232
commu02627,2626,-59.19037,-12.572135
commu02628,2627,29.843237,19.753891
commu02629,2628,-15.874095,0.047139768
commu02630,2629,-7.9589787,68.27706
commu02631,2630,-24.54613,-36.07564
commu02632,2631,34.19878,-53.43821
commu02633,2632,-17.145374,4.4657264
commu02634,2633,16.263721,-0.6185403
commu02635,2634,62.540108,-7.1951504
commu02636,2635,-37.0708,-54.39476
commu02637,2636,41.44242,23.653048
commu02638,2637,-21.585392,51.749718
commu02639,2638,-44.089832,32.965458
commu02640,2639,-62.24216,-50.045044
commu02641,2640,-39.18508,-14.576694
commu02642,2641,23.174023,30.955988
commu02643,2642,-29.918102,44.148144
commu02644,2643,1.5971509,-61.130424
commu02645,2644,-29.529531,29.843443
commu02646,2645,-17.327627,18.916586
commu02647,2646,-21.570238,13.595008
commu02648,2647,23.54626,27.50321
commu02649,2648,-45.63386,-28.612532
commu02650,2649,30.535135,-70.7681
commu02651,2650,35.29316,39.31972
commu02652,2651,31.328955,-39.38726
commu02653,2652,-68.972824,-50.411873
commu02654,2653,24.798584,47.63323
commu02655,2654,30.434372,-71.6867
commu02656,2655,13.894532,-68.39721
commu02657,2656,-28.882326,-24.057964
commu02658,2657,-15.934303,-0.77555156
commu02659,2658,1.6702096,-59.045937
commu02660,2659,-40.68953,9.20499
commu02661,2660,-38.450794,-15.068994
commu02662,2661,-38.33119,-15.121159
commu02663,2662,12.559479,-24.247887
commu02664,2663,-24.017076,21.107576
commu02665,2664,-19.017694,21.05801
commu02666,2665,23.431458,-67.85149
commu02667,2666,27.656452,34.38245
commu02668,2667,48.910065,30.16857
commu02669,2668,-38.393093,-14.975825
commu02670,2669,14.403187,-50.675232
commu02671,2670,17.813564,24.94844
commu02672,2671,57.627502,-23.605904
commu02673,2672,-46.919403,37.592674
commu02674,2673,1.2168005,66.843765
commu02675,2674,-16.158882,0.47237182
commu02676,2675,-20.106522,-29.636307
commu02677,2676,58.557697,-22.727453
commu02678,2677,-20.22671,53.12943
commu02679,2678,-77.78873,-2.7631307
commu02680,2679,-34.703903,-14.290093
commu02681,2680,57.875393,11.571603
commu02682,2681,-21.649061,51.879707
commu02683,2682,44.502213,30.951853
commu02684,2683,1.0414671,-59.090103
commu02685,2684,-0.40427995,28.621948
commu02686,2685,22.317627,56.6928
commu02687,2686,-37.714035,-19.78002
commu02688,2687,27.70358,42.296394
commu02689,2688,-27.120745,-58.74964
commu02690,2689,30.844793,-30.345545
commu02691,2690,24.547226,7.796454
commu02692,2691,25.508694,20.487894
commu02693,2692,-45.943886,56.033913
commu02694,2693,66.41123,16.600838
commu02695,2694,26.099619,-35.214638
commu02696,2695,-26.005196,34.60879
commu02697,2696,-30.695635,-57.03892
commu02698,2697,-41.959496,-5.353355
commu02699,2698,-3.1813402,75.22096
commu02700,2699,-7.9274135,69.47966
commu02701,2700,15.251733,3.593367
commu02702,2701,-22.705809,19.990225
commu02703,2702,20.564812,-71.56782
commu02704,2703,-26.412678,32.13027
commu02705,2704,18.360168,-71.940926
commu02706,2705,-40.77246,8.983269
commu02707,2706,22.24706,5.05622
commu02708,2707,51.86116,35.792057
commu02709,2708,12.09571,-6.442326
commu02710,2709,22.568869,5.241284
commu02711,2710,7.381758,7.4295125
commu02712,2711,35.391132,-35.605007
commu02713,2712,-55.945683,32.326748
commu02714,2713,-15.405337,-20.403221
commu02715,2714,-60.307446,-30.29172
commu02716,2715,-31.755222,6.0385103
commu02717,2716,-1.4588766,28.90715
commu02718,2717,-38.222977,10.644377
commu02719,2718,-8.047949,69.10281
commu02720,2719,20.663647,-74.4363
commu02721,2720,-14.816951,-20.926804
commu02722,2721,19.132912,1.7782228
commu02723,2722,32.349873,-52.688324
commu02724,2723,-59.408104,-41.513206
commu02725,2724,-46.717503,37.116558
commu02726,2725,16.484535,-25.819166
commu02727,2726,-22.17825,20.068146
commu02728,2727,12.065369,-6.780928
commu02729,2728,17.368645,-68.836136
commu02730,2729,-23.260193,34.704014
commu02731,2730,2.1349907,9.389909
commu02732,2731,31.242,-29.68803
commu02733,2732,68.63384,11.194078
commu02734,2733,17.827673,-68.91579
commu02735,2734,38.826035,-34.192345
commu02736,2735,15.218408,-24.518314
commu02737,2736,1.5758907,-59.596157
commu02738,2737,-22.865494,-39.07464
commu02739,2738,-35.43615,11.125933
commu02740,2739,38.220642,37.82525
commu02741,2740,-23.939806,20.709215
commu02742,2741,61.32772,9.406599
commu02743,2742,19.358112,64.63875
commu02744,2743,-73.74969,-14.957713
commu02745,2744,28.680704,22.392189
commu02746,2745,-41.805447,-5.497565
commu02747,2746,-29.69451,30.438696
commu02748,2747,-85.364,-6.2531257
commu02749,2748,17.34287,68.60778
commu02750,2749,-18.489283,22.116068
commu02751,2750,39.34836,-23.673393
commu02752,2751,-56.01169,32.36296
commu02753,2752,32.931004,40.748085
commu02754,2753,27.648655,43.96633
commu02755,2754,47.433395,33.912083
commu02756,2755,9.07597,15.097151
commu02757,2756,-18.376791,-30.835108
commu02758,2757,15.996679,-0.86201036
commu02759,2758,-12.263431,-37.251373
commu02760,2759,2.269813,-59.96756
commu02761,2760,-49.01693,-20.483423
commu02762,2761,40.93314,-6.216311
commu02763,2762,-25.236542,31.932869
commu02764,2763,-23.093483,45.475872
commu02765,2764,-23.498232,34.16551
commu02766,2765,-19.710438,52.746403
commu02767,2766,41.31808,29.068493
commu02768,2767,30.40985,29.686232
commu02769,2768,-22.199497,-29.442255
commu02770,2769,22.025782,56.671127
commu02771,2770,-45.59885,54.32523
commu02772,2771,-21.248913,12.709675
commu02773,2772,-35.23548,10.363056
commu02774,2773,26.254868,26.509695
commu02775,2774,17.303492,-69.01712
commu02776,2775,40.042744,-32.168556
commu02777,2776,36.467327,36.874805
commu02778,2777,-37.161396,10.830143
commu02779,2778,28.322254,31.296545
commu02780,2779,-16.975351,0.27506754
commu02781,2780,55.904594,11.1265955
commu02782,2781,-29.763844,30.501104
commu02783,2782,61.11801,8.155988
commu02784,2783,-19.256811,11.924185
commu02785,2784,-11.776221,27.034092
commu02786,2785,27.27865,-42.283512
commu02787,2786,38.99497,-31.532234
commu02788,2787,-9.068405,-11.937479
commu02789,2788,12.398882,-32.414677
commu02790,2789,-36.41917,29.663319
commu02791,2790,-4.570328,-24.908298
commu02792,2791,15.771274,-43.46123
commu02793,2792,-46.086166,-56.077774
commu02794,2793,49.438843,34.741753
commu02795,2794,-29.667967,-24.32514
commu02796,2795,26.09594,34.46492
commu02797,2796,-1.5035547,71.96284
commu02798,2797,-54.36373,-17.991486
commu02799,2798,-25.05409,14.024319
commu02800,2799,-42.948418,27.393503
commu02801,2800,-43.87381,-32.770897
commu02802,2801,34.38303,0.056803316
commu02803,2802,47.124233,-37.62601
commu02804,2803,51.26665,1.3483285
commu02805,2804,19.600222,23.569973
commu02806,2805,20.596138,34.771465
commu02807,2806,71.57016,29.967276
commu02808,2807,1.704592,69.080376
commu02809,2808,-22.711323,-24.909918
commu02810,2809,-3.673998,-34.152496
commu02811,2810,-51.37973,34.60962
commu02812,2811,24.471708,-49.34979
commu02813,2812,-7.575124,33.802853
commu02814,2813,-65.895454,-52.5412
commu02815,2814,14.89547,20.105848
commu02816,2815,-12.040693,-37.783764
commu02817,2816,-12.516735,-38.379326
commu02818,2817,-29.990936,26.376015
commu02819,2818,38.22755,42.79887
commu02820,2819,39.39314,-33.56882
commu02821,2820,36.00563,28.848763
commu02822,2821,-41.82867,-46.083916
commu02823,2822,-4.9832873,70.743904
commu02824,2823,-20.252247,16.107115
commu02825,2824,-66.109604,-51.29776
commu02826,2825,-27.442192,-59.196136
commu02827,2826,34.98052,32.325516
commu02828,2827,2.3471036,76.313484
commu02829,2828,-2.9701405,-34.084347
commu02830,2829,66.21697,13.412733
commu02831,2830,-55.11477,33.738277
commu02832,2831,-38.901638,9.567334
commu02833,2832,19.740982,24.980883
commu02834,2833,52.739346,-13.828587
commu02835,2834,-8.00004,-22.149385
commu02836,2835,-6.522065,16.791851
commu02837,2836,-8.028834,79.7508
commu02838,2837,51.194187,-37.989277
commu02839,2838,38.816685,-25.162895
commu02840,2839,65.73084,12.362883
commu02841,2840,-1.3597945,-20.857332
commu02842,2841,23.627083,-44.12692
commu02843,2842,-61.109726,8.114108
commu02844,2843,-9.385788,35.98624
commu02845,2844,-36.534107,2.165838
commu02846,2845,3.3990703,70.47339
commu02847,2846,1.9203244,-12.96809
commu02848,2847,-20.925926,-43.959248
commu02849,2848,17.956255,27.603163
commu02850,2849,-11.493544,-13.963394
commu02851,2850,-28.739244,-24.11147
commu02852,2851,-2.6344073,-33.881733
commu02853,2852,-48.262,33.784676
commu02854,2853,70.6068,31.333584
commu02855,2854,-43.280632,-54.895657
commu02856,2855,23.040516,-58.043594
commu02857,2856,39.99234,-32.036777
commu02858,2857,-11.496062,-13.967201
commu02859,2858,24.297527,9.220174
commu02860,2859,-35.46365,-56.179268
commu02861,2860,-76.33554,-13.388539
commu02862,2861,62.34868,7.0038934
commu02863,2862,34.60551,27.977196
commu02864,2863,-24.516865,18.423616
commu02865,2864,26.485664,26.517467
commu02866,2865,62.633152,34.32406
commu02867,2866,-12.160722,-3.7528677
commu02868,2867,22.474108,34.486908
commu02869,2868,40.654713,-36.33017
commu02870,2869,-36.90655,28.235607
commu02871,2870,25.326069,0.9074918
commu02872,2871,-20.912813,14.396121
commu02873,2872,11.45495,-23.42576
commu02874,2873,-53.479565,27.071934
commu02875,2874,-7.400286,41.152813
commu02876,2875,-16.100224,-17.8283
commu02877,2876,-15.604575,3.1190586
commu02878,2877,-9.38603,36.00016
commu02879,2878,13.026331,-50.648987
commu02880,2879,47.189045,27.189726
commu02881,2880,2.3275743,76.32048
commu02882,2881,7.3057384,-44.762596
commu02883,2882,2.1459498,69.447266
commu02884,2883,49.608635,-0.1319612
commu02885,2884,-51.159,-18.337034
commu02886,2885,-4.442299,40.113052
commu02887,2886,-5.6035895,-25.206596
commu02888,2887,19.42196,35.070877
commu02889,2888,-66.04271,-36.12253
commu02890,2889,14.7371645,15.151115
commu02891,2890,49.044205,33.64013
commu02892,2891,2.3277807,75.877304
commu02893,2892,39.220062,-32.870052
commu02894,2893,0.36140516,74.00206
commu02895,2894,13.477697,-51.33835
commu02896,2895,13.837021,-53.173183
commu02897,2896,15.897479,-14.032852
commu02898,2897,-82.77401,-1.6300241
commu02899,2898,47.519485,32.039993
commu02900,2899,40.263622,-25.940235
commu02901,2900,16.503326,-69.73105
commu02902,2901,33.04857,36.043144
commu02903,2902,33.4934,36.618896
commu02904,2903,-29.632074,-24.012909
commu02905,2904,67.199974,11.97312
commu02906,2905,23.451931,65.04918
commu02907,2906,25.535574,25.42492
commu02908,2907,39.983856,-26.270115
commu02909,2908,13.968056,64.172195
commu02910,2909,22.959232,28.3555
commu02911,2910,-0.92107373,69.67195
commu02912,2911,-10.09132,-19.946589
commu02913,2912,-6.2602625,72.79076
commu02914,2913,22.55789,25.565042
commu02915,2914,13.938533,-59.52732
commu02916,2915,-16.796965,-22.440845
commu02917,2916,-10.183709,30.803133
commu02918,2917,-9.614113,-14.298868
commu02919,2918,-10.253358,7.444293
commu02920,2919,17.788134,-10.951136
commu02921,2920,-7.126975,81.18936
commu02922,2921,1.8165383,69.684395
commu02923,2922,45.25507,20.122608
commu02924,2923,-9.176513,-9.981143
commu02925,2924,-14.636075,3.0418942
commu02926,2925,69.74955,31.392023
commu02927,2926,-16.05011,-17.853283
commu02928,2927,53.63995,42.237957
commu02929,2928,-8.782205,-7.798979
commu02930,2929,-12.910121,-6.8113256
commu02931,2930,17.436739,-10.854171
commu02932,2931,26.678946,-39.382046
commu02933,2932,27.66423,-39.879345
commu02934,2933,19.550343,23.761587
commu02935,2934,33.273655,-40.164955
commu02936,2935,-52.168293,-33.558346
commu02937,2936,-66.10724,-51.292717
commu02938,2937,-24.273739,18.489058
commu02939,2938,34.521286,-0.006010442
commu02940,2939,-16.844393,5.9058943
commu02941,2940,34.93065,-11.380433
commu02942,2941,-7.9820094,-23.329252
commu02943,2942,15.300414,-47.927303
commu02944,2943,-9.117115,-10.07595
commu02945,2944,-7.4281783,41.214138
commu02946,2945,11.6108465,-0.6228338
commu02947,2946,-6.3553777,17.010183
commu02948,2947,20.764034,20.80499
commu02949,2948,-70.9094,-33.50028
commu02950,2949,3.9885519,-44.514755
commu02951,2950,53.40493,33.800636
commu02952,2951,-14.972418,-19.074564
commu02953,2952,-26.95278,-58.17107
commu02954,2953,53.36533,37.84709
commu02955,2954,-8.314475,-9.245498
commu02956,2955,16.101147,-68.15621
commu02957,2956,56.493526,29.851162
commu02958,2957,19.798393,28.51064
commu02959,2958,-24.927856,13.328297
commu02960,2959,-11.806756,-11.337931
commu02961,2960,59.07388,9.079673
commu02962,2961,-6.9547615,78.86773
commu02963,2962,15.948667,-28.026587
commu02964,2963,50.81141,31.898758
commu02965,2964,-4.9640574,70.74879
commu02966,2965,-45.826164,-57.857258
commu02967,2966,-12.374885,-38.730038
commu02968,2967,-1.563884,-20.670763
commu02969,2968,-35.82519,-18.977022
commu02970,2969,-40.521614,41.076366
commu02971,2970,-63.316322,-46.55863
commu02972,2971,-41.98949,-46.628098
commu02973,2972,62.307518,6.6714106
commu02974,2973,-5.824155,72.43954
commu02975,2974,-64.283195,-51.144035
commu02976,2975,34.195923,30.760052
commu02977,2976,10.497466,-25.279085
commu02978,2977,1.9906646,75.2974
commu02979,2978,34.095818,29.469843
commu02980,2979,63.841396,10.413177
commu02981,2980,4.1911144,-43.568104
commu02982,2981,-1.4594692,-20.677254
commu02983,2982,-29.733301,-55.88199
commu02984,2983,-29.681608,-24.258282
commu02985,2984,-42.14842,-4.178488
commu02986,2985,-1.4333417,62.66904
commu02987,2986,1.8926432,-13.019962
commu02988,2987,50.77253,1.1598333
commu02989,2988,49.47205,22.51981
commu02990,2989,50.16402,31.856678
commu02991,2990,38.94466,43.96197
commu02992,2991,-7.1451364,31.694271
commu02993,2992,-29.77604,-24.376352
commu02994,2993,18.99784,-68.92192
commu02995,2994,-13.240223,26.392685
commu02996,2995,2.3761294,76.3228
commu02997,2996,62.0294,8.798522
commu02998,2997,22.869925,36.208504
commu02999,2998,-13.377719,-8.030128
commu03000,2999,-38.08853,33.832912
commu03001,3000,-4.3110776,72.77149
commu03002,3001,-4.9592824,70.747856
commu03003,3002,48.491474,-21.760464
commu03004,3003,37.6383,34.903027
commu03005,3004,44.460537,30.898256
commu03006,3005,-38.16391,-19.98128
commu03007,3006,-9.473519,4.631823
commu03008,3007,25.770802,27.84747
commu03009,3008,-24.270933,-27.79833
commu03010,3009,47.96971,-24.318598
commu03011,3010,-8.66858,0.8628763
commu03012,3011,36.909878,31.457119
commu03013,3012,-54.42231,-17.980125
commu03014,3013,29.605751,-39.908485
commu03015,3014,-7.655512,35.852837
commu03016,3015,-49.721348,53.41559
commu03017,3016,36.98994,28.490887
commu03018,3017,-13.648347,-40.24452
commu03019,3018,-8.111111,37.150185
commu03020,3019,50.444736,0.30434704
commu03021,3020,27.687153,-39.167267
commu03022,3021,-2.8201094,-34.050602
commu03023,3022,-6.2300844,72.87021
commu03024,3023,-11.491079,-13.960849
commu03025,3024,30.932316,-49.77593
commu03026,3025,-7.1902366,35.244095
commu03027,3026,-14.340019,-20.988375
commu03028,3027,39.241936,66.43573
commu03029,3028,6.626884,-54.639977
commu03030,3029,-83.42714,-25.41536
commu03031,3030,27.594152,-56.03366
commu03032,3031,66.5217,16.448849
commu03033,3032,-7.2048974,35.24688
commu03034,3033,17.77729,-68.54088
commu03035,3034,-3.5215008,-6.9072285
commu03036,3035,-9.037623,-12.077771
commu03037,3036,-41.401344,-46.097622
commu03038,3037,23.019403,28.361658
commu03039,3038,72.67243,27.4331
commu03040,3039,-56.521324,-34.652138
commu03041,3040,23.008257,64.90833
commu03042,3041,-4.6448603,72.79654
commu03043,3042,-7.822152,17.32856
commu03044,3043,-7.54178,40.297535
commu03045,3044,14.716355,15.140654
commu03046,3045,-30.433086,-23.58318
commu03047,3046,-14.009124,-39.90048
commu03048,3047,17.898302,-31.967678
commu03049,3048,17.620924,26.238161
commu03050,3049,-7.5730524,33.804142
commu03051,3050,49.99338,-12.458505
commu03052,3051,-30.267643,-23.842129
commu03053,3052,27.383219,-38.643364
commu03054,3053,-10.08884,30.802673
commu03055,3054,20.928135,-29.244846
commu03056,3055,41.29569,38.586834
commu03057,3056,-3.2375438,-34.137104
commu03058,3057,25.507584,20.48425
commu03059,3058,3.0603704,69.91545
commu03060,3059,-12.61108,-37.82392
commu03061,3060,17.40123,26.605627
commu03062,3061,-55.532417,33.57461
commu03063,3062,-16.871048,-22.314224
commu03064,3063,20.03966,8.671004
commu03065,3064,66.99412,14.77019
commu03066,3065,-60.010597,24.656857
commu03067,3066,-21.438953,-40.458553
commu03068,3067,-49.498474,-21.426878
commu03069,3068,31.617983,28.89066
commu03070,3069,55.132042,36.070423
commu03071,3070,-14.000507,-39.922447
commu03072,3071,38.788223,43.21908
commu03073,3072,67.020065,12.58086
commu03074,3073,42.34462,-12.07381
commu03075,3074,-14.972413,-19.074417
commu03076,3075,54.6194,31.442398
commu03077,3076,19.080542,-68.92525
commu03078,3077,-25.302801,-47.439
commu03079,3078,35.67591,28.67692
commu03080,3079,-7.621893,35.891487
commu03081,3080,-65.92339,-51.6346
commu03082,3081,64.07382,11.684358
commu03083,3082,34.26872,28.904165
commu03084,3083,-12.152635,-37.670788
commu03085,3084,-24.016354,12.626128
commu03086,3085,-17.754469,-22.015528
commu03087,3086,41.42738,-25.772654
commu03088,3087,25.725544,63.217045
commu03089,3088,-75.02753,-10.122014
commu03090,3089,34.69183,28.873096
commu03091,3090,32.705757,-52.23442
commu03092,3091,-56.073288,-27.592571
commu03093,3092,-3.5131874,-34.16529
commu03094,3093,-11.159667,-8.181997
commu03095,3094,-83.434456,-25.437313
commu03096,3095,48.295094,31.262278
commu03097,3096,-6.9847264,78.98611
commu03098,3097,1.7941624,69.80345
commu03099,3098,43.137875,32.032093
commu03100,3099,31.829336,-38.3436
commu03101,3100,66.25035,30.861883
commu03102,3101,22.729588,32.9419
commu03103,3102,-9.170129,39.52041
commu03104,3103,34.394646,0.047203653
commu03105,3104,21.202944,-44.11432
commu03106,3105,-44.639065,28.614357
commu03107,3106,-0.42024273,72.32494
commu03108,3107,23.956821,9.111914
commu03109,3108,-23.536686,-27.011518
commu03110,3109,19.314709,24.252964
commu03111,3110,-14.000457,-39.922436
commu03112,3111,27.732168,-39.939537
commu03113,3112,-16.101757,-17.826735
commu03114,3113,40.870293,33.44043
commu03115,3114,42.680767,-19.312277
commu03116,3115,21.949879,68.07771
commu03117,3116,47.960514,-21.064045
commu03118,3117,23.581762,3.1677487
commu03119,3118,-27.448706,-59.22208
commu03120,3119,32.708023,-52.20291
commu03121,3120,-75.45276,-23.020945
commu03122,3121,62.34076,6.5023975
commu03123,3122,49.25128,-21.077765
commu03124,3123,-56.38817,-31.500578
commu03125,3124,-1.4862293,-20.678411
commu03126,3125,34.49288,-0.010003419
commu03127,3126,-42.238792,-7.0586715
commu03128,3127,-7.6373873,80.94735
commu03129,3128,-55.077595,33.50484
commu03130,3129,42.24776,29.697079
commu03131,3130,16.452028,-27.45026
commu03132,3131,33.868782,29.1003
commu03133,3132,-9.374913,30.569288
commu03134,3133,-11.137801,-1.7549783
commu03135,3134,-25.060938,14.04916
commu03136,3135,18.611032,28.498188
commu03137,3136,33.104893,-39.62297
commu03138,3137,-5.8892827,72.49462
commu03139,3138,49.4455,-22.088432
commu03140,3139,70.80961,30.591412
commu03141,3140,25.513277,20.49608
commu03142,3141,38.895813,43.797337
commu03143,3142,-7.163748,35.24127
commu03144,3143,-21.364056,-44.185986
commu03145,3144,19.107855,-70.8652
commu03146,3145,7.234351,7.7843056
commu03147,3146,-42.176712,-3.5625243
commu03148,3147,50.744686,1.1668758
commu03149,3148,17.48822,24.788794
commu03150,3149,38.69589,43.12612
commu03151,3150,1.6307826,69.88973
commu03152,3151,-16.884682,-22.414808
commu03153,3152,-43.270405,-30.10484
commu03154,3153,-7.1646295,81.24882
commu03155,3154,33.706757,29.78757
commu03156,3155,17.838722,68.5383
commu03157,3156,-27.150969,-58.729473
commu03158,3157,-1.4491509,-20.674114
commu03159,3158,-16.843218,5.9365163
commu03160,3159,47.448074,32.135353
commu03161,3160,-27.121857,-59.016937
commu03162,3161,63.709743,35.274918
commu03163,3162,49.481003,26.908512
commu03164,3163,-6.0669193,72.807365
commu03165,3164,27.42621,-39.055508
commu03166,3165,-21.126877,-22.355453
commu03167,3166,-26.307701,-59.159405
commu03168,3167,-42.149002,-4.8118258
commu03169,3168,-57.825424,-50.661903
commu03170,3169,-23.999033,12.437483
commu03171,3170,-13.281531,-39.886242
commu03172,3171,44.857414,18.275135
commu03173,3172,53.697617,32.303307
commu03174,3173,-41.45988,-33.112278
commu03175,3174,0.57522374,74.32567
commu03176,3175,79.47247,19.159964
commu03177,3176,-42.20237,-45.5151
commu03178,3177,22.11616,34.57566
commu03179,3178,28.706308,22.36615
commu03180,3179,8.230399,-29.133146
commu03181,3180,-46.454494,-56.863293
commu03182,3181,42.25925,-58.187263
commu03183,3182,60.608116,36.52989
commu03184,3183,18.498055,-73.9823
commu03185,3184,-45.010426,-46.80749
commu03186,3185,-29.878614,-24.211546
commu03187,3186,-54.36856,-17.988213
commu03188,3187,-4.504551,40.155994
commu03189,3188,-9.208455,39.45409
commu03190,3189,-23.091618,15.630956
commu03191,3190,8.64065,-28.331055
commu03192,3191,-53.69408,27.77603
commu03193,3192,8.76612,48.060436
commu03194,3193,-16.837856,5.960245
commu03195,3194,-5.7978754,71.77262
commu03196,3195,38.168186,39.63618
commu03197,3196,64.56308,32.98446
commu03198,3197,-3.3041868,-25.579773
commu03199,3198,-12.314298,-37.296913
commu03200,3199,-23.969545,17.13752
commu03201,3200,32.551003,-38.816376
commu03202,3201,-50.60969,-52.669865
commu03203,3202,-15.08084,-22.187342
commu03204,3203,32.829384,32.878242
commu03205,3204,50.04271,-0.13537057
commu03206,3205,-8.119006,30.420088
commu03207,3206,-16.842833,5.938012
commu03208,3207,17.656187,27.019207
commu03209,3208,-3.2718234,-33.68028
commu03210,3209,49.156445,-21.878576
commu03211,3210,66.814156,9.89304
commu03212,3211,16.195347,-27.851744
commu03213,3212,-8.996668,-12.146153
commu03214,3213,-7.2118616,34.24509
commu03215,3214,-7.786228,-22.488258
commu03216,3215,-10.423607,34.464558
commu03217,3216,-5.5474257,72.53851
commu03218,3217,32.746197,29.779316
commu03219,3218,-48.886116,34.42711
commu03220,3219,11.143092,-24.363155
commu03221,3220,29.487371,-40.226433
commu03222,3221,-51.303165,-10.085051
commu03223,3222,-7.8644896,-32.30536
commu03224,3223,21.552355,66.47283
commu03225,3224,-16.450544,-7.6596026
commu03226,3225,67.55618,11.369004
commu03227,3226,-7.8070054,-23.113997
commu03228,3227,-51.405025,-45.299526
commu03229,3228,-36.645657,34.150143
commu03230,3229,20.12657,8.552939
commu03231,3230,-42.395527,-46.411804
commu03232,3231,54.48615,32.559647
commu03233,3232,22.903131,34.75045
commu03234,3233,-37.0889,17.24116
commu03235,3234,-73.57177,-10.116745
commu03236,3235,-7.7448297,35.2414
commu03237,3236,16.070562,-69.02199
commu03238,3237,-9.457762,-8.638644
commu03239,3238,3.9927726,-53.19939
commu03240,3239,-24.242306,19.07784
commu03241,3240,-70.980896,-35.24853
commu03242,3241,-9.198921,-14.570372
commu03243,3242,32.83068,32.882557
commu03244,3243,-7.592788,33.8024
commu03245,3244,-6.5372815,16.77846
commu03246,3245,-24.254654,18.537935
commu03247,3246,-12.289195,-9.967477
commu03248,3247,-6.519932,-31.596855
commu03249,3248,-83.43528,-25.420069
commu03250,3249,32.573395,-52.4596
commu03251,3250,17.128134,6.566397
commu03252,3251,67.439156,-16.351097
commu03253,3252,2.6036806,-56.79167
commu03254,3253,55.217068,36.590176
commu03255,3254,11.216039,-25.601038
commu03256,3255,-37.08064,-19.735044
commu03257,3256,-24.056719,-34.124695
commu03258,3257,-1.3502135,-44.926167
commu03259,3258,-10.273786,4.6083193
commu03260,3259,-56.07313,28.899683
commu03261,3260,-14.893044,-24.854717
commu03262,3261,49.784508,25.724833
commu03263,3262,14.783622,-27.331787
commu03264,3263,-36.11903,-19.176296
commu03265,3264,18.040037,-38.084755
commu03266,3265,-30.25397,-23.704803
commu03267,3266,10.115797,-28.478046
commu03268,3267,-66.09971,-51.281967
commu03269,3268,30.0771,-39.698875
commu03270,3269,0.924878,-46.96324
commu03271,3270,13.485736,-25.648096
commu03272,3271,-1.4945244,-45.023865
commu03273,3272,-55.10962,33.738396
commu03274,3273,20.285307,-69.16169
commu03275,3274,-9.473762,4.637136
commu03276,3275,29.439924,-29.85119
commu03277,3276,-42.164692,-6.7666373
commu03278,3277,-29.528605,-25.086159
commu03279,3278,-49.550457,-31.418541
commu03280,3279,-26.354425,12.587262
commu03281,3280,-24.11361,-38.114372
commu03282,3281,-9.394906,36.01948
commu03283,3282,25.703592,63.222645
commu03284,3283,-24.571829,18.459919
commu03285,3284,-5.6556315,80.78361
commu03286,3285,48.36935,-20.864223
commu03287,3286,-18.4839,46.48345
commu03288,3287,28.508974,-40.819675
commu03289,3288,47.196133,-37.477135
commu03290,3289,28.530508,-40.764168
commu03291,3290,74.19257,18.689001
commu03292,3291,-29.131296,-55.328545
commu03293,3292,33.381336,29.182571
commu03294,3293,49.433933,-20.823755
commu03295,3294,54.991364,29.949446
commu03296,3295,53.607677,35.853603
commu03297,3296,-8.977982,28.310251
commu03298,3297,-42.032227,-5.088876
commu03299,3298,-23.550243,-27.017557
commu03300,3299,-1.8898305,-33.63602
commu03301,3300,-0.15521932,71.826645
commu03302,3301,28.984983,-25.008072
commu03303,3302,15.300727,-46.88466
commu03304,3303,28.240662,33.858913
commu03305,3304,-20.364159,-22.564287
commu03306,3305,-34.798553,11.377844
commu03307,3306,-46.719913,-27.850988
commu03308,3307,66.28224,16.797358
commu03309,3308,-4.657829,72.72924
commu03310,3309,21.176775,63.61906
commu03311,3310,54.577225,-20.378794
commu03312,3311,-16.052116,-17.851404
commu03313,3312,-14.489118,-21.04424
commu03314,3313,21.81138,63.551598
commu03315,3314,27.404701,-40.357773
commu03316,3315,59.02199,7.183131
commu03317,3316,-45.560593,36.610252
commu03318,3317,-16.515694,-22.32385
commu03319,3318,27.577362,-39.525364
commu03320,3319,-12.139193,-37.389343
