sample_index,GHSOM_cluster,metadata_index
1994,20,1994
1995,28,1995
1996,20,1996
1997,17,1997
1998,22,1998
1999,16,1999
2000,28,2000
2001,8,2001
2002,16,2002
2003,23,2003
2004,16,2004
2005,2,2005
2006,16,2006
2007,15,2007
2008,19,2008
2009,26,2009
2010,9,2010
2011,3,2011
2012,12,2012
2013,5,2013
2014,22,2014
2015,14,2015
2016,5,2016
2017,8,2017
2018,9,2018
2019,5,2019
2020,14,2020
2021,12,2021
2022,8,2022
2023,27,2023
2024,27,2024
2025,4,2025
2026,15,2026
2027,20,2027
2028,15,2028
2029,20,2029
2030,8,2030
2031,2,2031
2032,17,2032
2033,12,2033
2034,9,2034
2035,14,2035
2036,25,2036
2037,19,2037
2038,17,2038
2039,15,2039
2040,27,2040
2041,14,2041
2042,26,2042
2043,3,2043
2044,26,2044
2045,10,2045
2046,2,2046
2047,8,2047
2048,14,2048
2049,22,2049
2050,19,2050
2051,8,2051
2052,4,2052
2053,16,2053
2054,12,2054
2055,17,2055
2056,23,2056
2057,20,2057
2058,20,2058
2059,23,2059
2060,3,2060
2061,15,2061
2062,23,2062
2063,22,2063
2064,28,2064
2065,8,2065
2066,23,2066
2067,27,2067
2068,10,2068
2069,19,2069
2070,27,2070
2071,17,2071
2072,26,2072
2073,17,2073
2074,23,2074
2075,16,2075
2076,15,2076
2077,25,2077
2078,23,2078
2079,17,2079
2080,14,2080
2081,17,2081
2082,17,2082
2083,19,2083
2084,26,2084
2085,28,2085
2086,8,2086
2087,19,2087
2088,27,2088
2089,15,2089
2090,4,2090
2091,17,2091
2092,4,2092
2093,26,2093
2094,27,2094
2095,17,2095
2096,7,2096
2097,28,2097
2098,26,2098
2099,8,2099
2100,7,2100
2101,27,2101
2102,16,2102
2103,7,2103
2104,3,2104
2105,4,2105
2106,26,2106
2107,19,2107
2108,25,2108
2109,27,2109
2110,16,2110
2111,3,2111
2112,26,2112
2113,20,2113
2114,17,2114
2115,19,2115
2116,3,2116
2117,8,2117
2118,27,2118
2119,21,2119
2120,3,2120
2121,4,2121
2122,3,2122
2123,27,2123
2124,17,2124
2125,27,2125
2126,16,2126
2127,20,2127
2128,3,2128
2129,26,2129
2130,22,2130
2131,14,2131
2132,25,2132
2133,22,2133
2134,3,2134
2135,7,2135
2136,27,2136
2137,15,2137
2138,27,2138
2139,2,2139
2140,19,2140
2141,26,2141
2142,25,2142
2143,20,2143
2144,12,2144
2145,22,2145
2146,3,2146
2147,16,2147
2148,8,2148
2149,2,2149
2150,20,2150
2151,25,2151
2152,19,2152
2153,22,2153
2154,3,2154
2155,8,2155
2156,23,2156
2157,25,2157
2158,17,2158
2159,4,2159
2160,25,2160
2161,7,2161
2162,23,2162
2163,15,2163
2164,8,2164
2165,15,2165
2166,26,2166
2167,15,2167
2168,27,2168
2169,17,2169
2170,25,2170
2171,26,2171
2172,26,2172
2173,25,2173
2174,17,2174
2175,8,2175
2176,10,2176
2177,8,2177
2178,27,2178
2179,16,2179
2180,8,2180
2181,26,2181
2182,16,2182
2183,7,2183
2184,17,2184
2185,26,2185
2186,23,2186
2187,3,2187
2188,17,2188
2189,3,2189
2190,15,2190
2191,14,2191
2192,17,2192
2193,26,2193
2194,8,2194
2195,16,2195
2196,17,2196
2197,3,2197
2198,4,2198
2199,7,2199
2200,5,2200
2201,25,2201
2202,8,2202
2203,20,2203
2204,17,2204
2205,15,2205
2206,4,2206
2207,3,2207
2208,22,2208
2209,14,2209
2210,7,2210
2211,8,2211
2212,22,2212
2213,3,2213
2214,3,2214
2215,26,2215
2216,14,2216
2217,27,2217
2218,8,2218
2219,27,2219
2220,28,2220
2221,27,2221
2222,17,2222
2223,17,2223
2224,26,2224
2225,20,2225
2226,3,2226
2227,12,2227
2228,4,2228
2229,28,2229
2230,28,2230
2231,17,2231
2232,25,2232
2233,23,2233
2234,17,2234
2235,4,2235
2236,8,2236
2237,4,2237
2238,14,2238
2239,28,2239
2240,25,2240
2241,17,2241
2242,25,2242
2243,17,2243
2244,26,2244
2245,10,2245
2246,26,2246
2247,3,2247
2248,16,2248
2249,20,2249
2250,8,2250
2251,5,2251
2252,28,2252
2253,20,2253
2254,20,2254
2255,22,2255
2256,15,2256
2257,28,2257
2258,27,2258
2259,9,2259
2260,14,2260
2261,25,2261
2262,3,2262
2263,27,2263
2264,14,2264
2265,5,2265
2266,2,2266
2267,25,2267
2268,4,2268
2269,17,2269
2270,19,2270
2271,28,2271
2272,26,2272
2273,17,2273
2274,27,2274
2275,9,2275
2276,27,2276
2277,19,2277
2278,2,2278
2279,28,2279
2280,19,2280
2281,19,2281
2282,23,2282
2283,8,2283
2284,7,2284
2285,20,2285
2286,22,2286
2287,27,2287
2288,28,2288
2289,7,2289
2290,17,2290
2291,23,2291
2292,17,2292
2293,17,2293
2294,8,2294
2295,23,2295
2296,5,2296
2297,28,2297
2298,16,2298
2299,8,2299
2300,26,2300
2301,26,2301
2302,9,2302
2303,26,2303
2304,20,2304
2305,20,2305
2306,22,2306
2307,26,2307
2308,28,2308
2309,17,2309
2310,5,2310
2311,28,2311
2312,23,2312
2313,27,2313
2314,8,2314
2315,28,2315
2316,28,2316
2317,17,2317
2318,10,2318
2319,17,2319
2320,25,2320
2321,15,2321
2322,26,2322
2323,2,2323
2324,10,2324
2325,10,2325
2326,28,2326
2327,3,2327
2328,7,2328
2329,17,2329
2330,27,2330
2331,8,2331
2332,3,2332
2333,17,2333
2334,23,2334
2335,23,2335
2336,26,2336
2337,20,2337
2338,26,2338
2339,26,2339
2340,20,2340
2341,20,2341
2342,28,2342
2343,23,2343
2344,8,2344
2345,3,2345
2346,14,2346
2347,20,2347
2348,5,2348
2349,25,2349
2350,4,2350
2351,26,2351
2352,19,2352
2353,28,2353
2354,17,2354
2355,12,2355
2356,8,2356
2357,28,2357
2358,17,2358
2359,12,2359
2360,23,2360
2361,19,2361
2362,4,2362
2363,26,2363
2364,4,2364
2365,8,2365
2366,28,2366
2367,25,2367
2368,8,2368
2369,12,2369
2370,23,2370
2371,17,2371
2372,26,2372
2373,3,2373
2374,20,2374
2375,26,2375
2376,17,2376
2377,28,2377
2378,7,2378
2379,16,2379
2380,22,2380
2381,26,2381
2382,20,2382
2383,17,2383
2384,25,2384
2385,4,2385
2386,9,2386
2387,23,2387
2388,14,2388
2389,19,2389
2390,7,2390
2391,27,2391
2392,4,2392
2393,26,2393
2394,8,2394
2395,15,2395
2396,17,2396
2397,25,2397
2398,8,2398
2399,26,2399
2400,8,2400
2401,9,2401
2402,3,2402
2403,10,2403
2404,15,2404
2405,10,2405
2406,16,2406
2407,14,2407
2408,8,2408
2409,27,2409
2410,16,2410
2411,16,2411
2412,26,2412
2413,8,2413
2414,10,2414
2415,17,2415
2416,3,2416
2417,25,2417
2418,28,2418
2419,23,2419
2420,7,2420
2421,8,2421
2422,16,2422
2423,25,2423
2424,25,2424
2425,14,2425
2426,19,2426
2427,8,2427
2428,3,2428
2429,23,2429
2430,20,2430
2431,3,2431
2432,26,2432
2433,26,2433
2434,27,2434
2435,23,2435
2436,17,2436
2437,23,2437
2438,15,2438
2439,4,2439
2440,17,2440
2441,17,2441
2442,17,2442
2443,15,2443
2444,23,2444
2445,23,2445
2446,8,2446
2447,8,2447
2448,23,2448
2449,19,2449
2450,28,2450
2451,4,2451
2452,4,2452
2453,16,2453
2454,17,2454
2455,28,2455
2456,26,2456
2457,22,2457
2458,2,2458
2459,17,2459
2460,8,2460
2461,15,2461
2462,7,2462
2463,5,2463
2464,4,2464
2465,8,2465
2466,4,2466
2467,23,2467
2468,27,2468
2469,16,2469
2470,12,2470
2471,8,2471
2472,19,2472
2473,26,2473
2474,23,2474
2475,25,2475
2476,20,2476
2477,20,2477
2478,4,2478
2479,12,2479
2480,26,2480
2481,8,2481
2482,4,2482
2483,3,2483
2484,20,2484
2485,12,2485
2486,4,2486
2487,4,2487
2488,25,2488
2489,22,2489
2490,22,2490
2491,9,2491
2492,4,2492
2493,25,2493
2494,4,2494
2495,27,2495
2496,15,2496
2497,8,2497
2498,10,2498
2499,9,2499
2500,26,2500
2501,4,2501
2502,26,2502
2503,8,2503
2504,7,2504
2505,17,2505
2506,16,2506
2507,28,2507
2508,16,2508
2509,17,2509
2510,15,2510
2511,17,2511
2512,25,2512
2513,4,2513
2514,4,2514
2515,12,2515
2516,27,2516
2517,17,2517
2518,25,2518
2519,23,2519
2520,25,2520
2521,26,2521
2522,4,2522
2523,27,2523
2524,12,2524
2525,15,2525
2526,23,2526
2527,12,2527
2528,27,2528
2529,26,2529
2530,17,2530
2531,27,2531
2532,27,2532
2533,25,2533
2534,17,2534
2535,23,2535
2536,9,2536
2537,25,2537
2538,26,2538
2539,5,2539
2540,12,2540
2541,28,2541
2542,25,2542
2543,4,2543
2544,17,2544
2545,25,2545
2546,17,2546
2547,12,2547
2548,25,2548
2549,22,2549
2550,28,2550
2551,3,2551
2552,12,2552
2553,19,2553
2554,8,2554
2555,10,2555
2556,20,2556
2557,20,2557
2558,23,2558
2559,2,2559
2560,22,2560
2561,17,2561
2562,23,2562
2563,8,2563
2564,8,2564
2565,3,2565
2566,27,2566
2567,27,2567
2568,27,2568
2569,27,2569
2570,17,2570
2571,26,2571
2572,4,2572
2573,15,2573
2574,20,2574
2575,10,2575
2576,27,2576
2577,8,2577
2578,23,2578
2579,17,2579
2580,4,2580
2581,26,2581
2582,10,2582
2583,20,2583
2584,26,2584
2585,8,2585
2586,23,2586
2587,26,2587
2588,17,2588
2589,8,2589
2590,26,2590
2591,17,2591
2592,3,2592
2593,22,2593
2594,27,2594
2595,10,2595
2596,22,2596
2597,16,2597
2598,28,2598
2599,25,2599
2600,26,2600
2601,14,2601
2602,16,2602
2603,25,2603
2604,12,2604
2605,15,2605
2606,15,2606
2607,8,2607
2608,26,2608
2609,3,2609
2610,20,2610
2611,17,2611
2612,7,2612
2613,2,2613
2614,28,2614
2615,4,2615
2616,26,2616
2617,26,2617
2618,16,2618
2619,14,2619
2620,5,2620
2621,5,2621
2622,26,2622
2623,23,2623
2624,4,2624
2625,28,2625
2626,8,2626
2627,23,2627
2628,26,2628
2629,12,2629
2630,8,2630
2631,4,2631
2632,8,2632
2633,20,2633
2634,3,2634
2635,8,2635
2636,12,2636
2637,25,2637
2638,26,2638
2639,26,2639
2640,8,2640
2641,15,2641
2642,25,2642
2643,4,2643
2644,26,2644
2645,26,2645
2646,28,2646
2647,23,2647
2648,10,2648
2649,4,2649
2650,15,2650
2651,3,2651
2652,15,2652
2653,15,2653
2654,4,2654
2655,4,2655
2656,8,2656
2657,7,2657
2658,4,2658
2659,27,2659
2660,8,2660
2661,8,2661
2662,22,2662
2663,28,2663
2664,26,2664
2665,4,2665
2666,17,2666
2667,15,2667
2668,8,2668
2669,3,2669
2670,23,2670
2671,19,2671
2672,9,2672
2673,12,2673
2674,26,2674
2675,7,2675
2676,19,2676
2677,25,2677
2678,27,2678
2679,8,2679
2680,17,2680
2681,25,2681
2682,15,2682
2683,4,2683
2684,23,2684
2685,23,2685
2686,10,2686
2687,17,2687
2688,8,2688
2689,2,2689
2690,19,2690
2691,4,2691
2692,8,2692
2693,16,2693
2694,3,2694
2695,25,2695
2696,8,2696
2697,26,2697
2698,12,2698
2699,12,2699
2700,20,2700
2701,28,2701
2702,4,2702
2703,25,2703
2704,4,2704
2705,27,2705
2706,20,2706
2707,17,2707
2708,23,2708
2709,20,2709
2710,23,2710
2711,2,2711
2712,9,2712
2713,7,2713
2714,9,2714
2715,27,2715
2716,26,2716
2717,27,2717
2718,12,2718
2719,4,2719
2720,5,2720
2721,2,2721
2722,4,2722
2723,7,2723
2724,9,2724
2725,3,2725
2726,28,2726
2727,23,2727
2728,4,2728
2729,25,2729
2730,26,2730
2731,19,2731
2732,14,2732
2733,4,2733
2734,3,2734
2735,3,2735
2736,4,2736
2737,8,2737
2738,27,2738
2739,15,2739
2740,28,2740
2741,14,2741
2742,19,2742
2743,26,2743
2744,23,2744
2745,26,2745
2746,26,2746
2747,28,2747
2748,22,2748
2749,26,2749
2750,22,2750
2751,9,2751
2752,17,2752
2753,15,2753
2754,17,2754
2755,23,2755
2756,7,2756
2757,20,2757
2758,5,2758
2759,4,2759
2760,10,2760
2761,22,2761
2762,25,2762
2763,25,2763
2764,25,2764
2765,25,2765
2766,15,2766
2767,23,2767
2768,7,2768
2769,22,2769
2770,8,2770
2771,28,2771
2772,27,2772
2773,15,2773
2774,4,2774
2775,3,2775
2776,14,2776
2777,27,2777
2778,23,2778
2779,26,2779
2780,17,2780
2781,26,2781
2782,14,2782
2783,26,2783
2784,26,2784
2785,4,2785
2786,3,2786
2787,28,2787
2788,3,2788
2789,28,2789
2790,5,2790
2791,4,2791
2792,8,2792
2793,17,2793
2794,7,2794
2795,17,2795
2796,12,2796
2797,7,2797
2798,28,2798
2799,27,2799
2800,10,2800
2801,2,2801
2802,2,2802
2803,23,2803
2804,23,2804
2805,23,2805
2806,16,2806
2807,12,2807
2808,10,2808
2809,4,2809
2810,9,2810
2811,4,2811
2812,26,2812
2813,26,2813
2814,22,2814
2815,5,2815
2816,5,2816
2817,28,2817
2818,15,2818
2819,3,2819
2820,15,2820
2821,8,2821
2822,12,2822
2823,28,2823
2824,26,2824
2825,8,2825
2826,16,2826
2827,12,2827
2828,4,2828
2829,15,2829
2830,9,2830
2831,27,2831
2832,23,2832
2833,12,2833
2834,5,2834
2835,26,2835
2836,12,2836
2837,2,2837
2838,22,2838
2839,15,2839
2840,3,2840
2841,2,2841
2842,9,2842
2843,26,2843
2844,27,2844
2845,12,2845
2846,8,2846
2847,8,2847
2848,23,2848
2849,26,2849
2850,8,2850
2851,4,2851
2852,9,2852
2853,16,2853
2854,8,2854
2855,4,2855
2856,3,2856
2857,26,2857
2858,20,2858
2859,8,2859
2860,27,2860
2861,16,2861
2862,17,2862
2863,28,2863
2864,15,2864
2865,16,2865
2866,8,2866
2867,23,2867
2868,3,2868
2869,28,2869
2870,20,2870
2871,28,2871
2872,22,2872
2873,27,2873
2874,26,2874
2875,8,2875
2876,8,2876
2877,26,2877
2878,5,2878
2879,15,2879
2880,12,2880
2881,5,2881
2882,12,2882
2883,23,2883
2884,10,2884
2885,26,2885
2886,5,2886
2887,23,2887
2888,8,2888
2889,20,2889
2890,17,2890
2891,12,2891
2892,3,2892
2893,12,2893
2894,5,2894
2895,3,2895
2896,22,2896
2897,9,2897
2898,15,2898
2899,22,2899
2900,4,2900
2901,15,2901
2902,16,2902
2903,7,2903
2904,15,2904
2905,19,2905
2906,14,2906
2907,22,2907
2908,22,2908
2909,23,2909
2910,12,2910
2911,5,2911
2912,12,2912
2913,23,2913
2914,4,2914
2915,10,2915
2916,26,2916
2917,5,2917
2918,3,2918
2919,22,2919
2920,12,2920
2921,12,2921
2922,15,2922
2923,8,2923
2924,8,2924
2925,16,2925
2926,8,2926
2927,16,2927
2928,5,2928
2929,5,2929
2930,22,2930
2931,4,2931
2932,3,2932
2933,23,2933
2934,2,2934
2935,10,2935
2936,26,2936
2937,28,2937
2938,2,2938
2939,8,2939
2940,22,2940
2941,5,2941
2942,3,2942
2943,5,2943
2944,26,2944
2945,22,2945
2946,26,2946
2947,25,2947
2948,8,2948
2949,5,2949
2950,16,2950
2951,8,2951
2952,8,2952
2953,16,2953
2954,5,2954
2955,4,2955
2956,12,2956
2957,23,2957
2958,28,2958
2959,5,2959
2960,14,2960
2961,12,2961
2962,3,2962
2963,17,2963
2964,12,2964
2965,8,2965
2966,5,2966
2967,3,2967
2968,10,2968
2969,28,2969
2970,26,2970
2971,8,2971
2972,14,2972
2973,12,2973
2974,26,2974
2975,15,2975
2976,22,2976
2977,12,2977
2978,15,2978
2979,14,2979
2980,5,2980
2981,3,2981
2982,8,2982
2983,7,2983
2984,26,2984
2985,20,2985
2986,8,2986
2987,23,2987
2988,12,2988
2989,17,2989
2990,15,2990
2991,26,2991
2992,7,2992
2993,4,2993
2994,26,2994
2995,12,2995
2996,14,2996
2997,23,2997
2998,5,2998
2999,27,2999
3000,12,3000
3001,12,3001
3002,19,3002
3003,15,3003
3004,15,3004
3005,10,3005
3006,5,3006
3007,14,3007
3008,10,3008
3009,19,3009
3010,22,3010
3011,17,3011
3012,7,3012
3013,3,3013
3014,26,3014
3015,9,3015
3016,15,3016
3017,5,3017
3018,26,3018
3019,23,3019
3020,3,3020
3021,4,3021
3022,12,3022
3023,26,3023
3024,4,3024
3025,26,3025
3026,5,3026
3027,16,3027
3028,4,3028
3029,8,3029
3030,4,3030
3031,15,3031
3032,26,3032
3033,4,3033
3034,5,3034
3035,28,3035
3036,8,3036
3037,23,3037
3038,15,3038
3039,10,3039
3040,19,3040
3041,12,3041
3042,26,3042
3043,26,3043
3044,20,3044
3045,7,3045
3046,5,3046
3047,2,3047
3048,23,3048
3049,26,3049
3050,22,3050
3051,7,3051
3052,3,3052
3053,26,3053
3054,20,3054
3055,15,3055
3056,4,3056
3057,4,3057
3058,12,3058
3059,5,3059
3060,23,3060
3061,9,3061
3062,10,3062
3063,20,3063
3064,16,3064
3065,9,3065
3066,8,3066
3067,10,3067
3068,15,3068
3069,17,3069
3070,5,3070
3071,16,3071
3072,15,3072
3073,20,3073
3074,8,3074
3075,17,3075
3076,4,3076
3077,8,3077
3078,15,3078
3079,26,3079
3080,26,3080
3081,14,3081
3082,15,3082
3083,5,3083
3084,28,3084
3085,7,3085
3086,22,3086
3087,19,3087
3088,28,3088
3089,15,3089
3090,4,3090
3091,9,3091
3092,4,3092
3093,5,3093
3094,8,3094
3095,15,3095
3096,12,3096
3097,12,3097
3098,15,3098
3099,2,3099
3100,15,3100
3101,23,3101
3102,26,3102
3103,2,3103
3104,2,3104
3105,27,3105
3106,12,3106
3107,20,3107
3108,10,3108
3109,23,3109
3110,5,3110
3111,3,3111
3112,8,3112
3113,15,3113
3114,19,3114
3115,19,3115
3116,19,3116
3117,21,3117
3118,8,3118
3119,4,3119
3120,8,3120
3121,14,3121
3122,19,3122
3123,10,3123
3124,3,3124
3125,2,3125
3126,26,3126
3127,12,3127
3128,9,3128
3129,23,3129
3130,3,3130
3131,15,3131
3132,26,3132
3133,8,3133
3134,28,3134
3135,23,3135
3136,4,3136
3137,12,3137
3138,19,3138
3139,16,3139
3140,4,3140
3141,15,3141
3142,26,3142
3143,8,3143
3144,4,3144
3145,23,3145
3146,28,3146
3147,23,3147
3148,23,3148
3149,17,3149
3150,12,3150
3151,10,3151
3152,10,3152
3153,12,3153
3154,15,3154
3155,22,3155
3156,8,3156
3157,3,3157
3158,8,3158
3159,15,3159
3160,8,3160
3161,16,3161
3162,17,3162
3163,12,3163
3164,3,3164
3165,10,3165
3166,8,3166
3167,26,3167
3168,8,3168
3169,28,3169
3170,5,3170
3171,15,3171
3172,17,3172
3173,8,3173
3174,12,3174
3175,15,3175
3176,7,3176
3177,23,3177
3178,3,3178
3179,4,3179
3180,8,3180
3181,4,3181
3182,16,3182
3183,4,3183
3184,8,3184
3185,7,3185
3186,10,3186
3187,26,3187
3188,26,3188
3189,28,3189
3190,5,3190
3191,27,3191
3192,23,3192
3193,8,3193
3194,12,3194
3195,16,3195
3196,16,3196
3197,4,3197
3198,5,3198
3199,26,3199
3200,2,3200
3201,10,3201
3202,10,3202
3203,17,3203
3204,23,3204
3205,26,3205
3206,8,3206
3207,23,3207
3208,4,3208
3209,19,3209
3210,14,3210
3211,3,3211
3212,28,3212
3213,26,3213
3214,5,3214
3215,5,3215
3216,12,3216
3217,15,3217
3218,9,3218
3219,22,3219
3220,3,3220
3221,27,3221
3222,5,3222
3223,19,3223
3224,8,3224
3225,14,3225
3226,5,3226
3227,8,3227
3228,27,3228
3229,20,3229
3230,8,3230
3231,17,3231
3232,23,3232
3233,27,3233
3234,26,3234
3235,26,3235
3236,4,3236
3237,5,3237
3238,4,3238
3239,28,3239
3240,8,3240
3241,5,3241
3242,17,3242
3243,26,3243
3244,26,3244
3245,28,3245
3246,8,3246
3247,4,3247
3248,8,3248
3249,4,3249
3250,20,3250
3251,19,3251
3252,4,3252
3253,17,3253
3254,22,3254
3255,10,3255
3256,8,3256
3257,5,3257
3258,7,3258
3259,27,3259
3260,10,3260
3261,15,3261
3262,3,3262
3263,10,3263
3264,2,3264
3265,7,3265
3266,3,3266
3267,26,3267
3268,3,3268
3269,5,3269
3270,3,3270
3271,5,3271
3272,9,3272
3273,4,3273
3274,5,3274
3275,2,3275
3276,26,3276
3277,5,3277
3278,10,3278
3279,28,3279
3280,8,3280
3281,26,3281
3282,19,3282
3283,28,3283
3284,12,3284
3285,19,3285
3286,25,3286
3287,3,3287
3288,2,3288
3289,3,3289
3290,12,3290
3291,8,3291
3292,15,3292
3293,19,3293
3294,12,3294
3295,17,3295
3296,26,3296
3297,26,3297
3298,10,3298
3299,4,3299
3300,12,3300
3301,2,3301
3302,3,3302
3303,17,3303
3304,10,3304
3305,27,3305
3306,10,3306
3307,16,3307
3308,12,3308
3309,19,3309
3310,19,3310
3311,8,3311
3312,5,3312
3313,20,3313
3314,3,3314
3315,17,3315
3316,9,3316
3317,10,3317
3318,3,3318
3319,5,3319
3320,23,3320
3321,8,3321
3322,22,3322
3323,5,3323
3324,2,3324
3325,26,3325
3326,17,3326
3327,19,3327
3328,5,3328
3329,14,3329
3330,14,3330
3331,3,3331
3332,12,3332
3333,10,3333
3334,5,3334
3335,15,3335
3336,17,3336
3337,26,3337
3338,20,3338
3339,12,3339
3340,14,3340
3341,3,3341
3342,17,3342
3343,23,3343
3344,17,3344
3345,8,3345
3346,15,3346
3347,3,3347
3348,16,3348
3349,26,3349
3350,26,3350
3351,23,3351
3352,23,3352
3353,12,3353
3354,8,3354
3355,26,3355
3356,20,3356
3357,8,3357
3358,8,3358
3359,16,3359
3360,14,3360
3361,7,3361
3362,9,3362
3363,22,3363
3364,16,3364
3365,26,3365
3366,4,3366
3367,4,3367
3368,27,3368
3369,16,3369
3370,2,3370
3371,16,3371
3372,19,3372
3373,12,3373
3374,8,3374
3375,15,3375
3376,4,3376
3377,19,3377
3378,10,3378
3379,19,3379
3380,5,3380
3381,17,3381
3382,16,3382
3383,2,3383
3384,19,3384
3385,17,3385
3386,16,3386
3387,12,3387
3388,22,3388
3389,15,3389
3390,22,3390
3391,27,3391
3392,19,3392
3393,4,3393
3394,4,3394
3395,5,3395
3396,2,3396
3397,26,3397
3398,8,3398
3399,17,3399
3400,12,3400
3401,27,3401
3402,19,3402
3403,16,3403
3404,27,3404
3405,15,3405
3406,12,3406
3407,3,3407
3408,27,3408
3409,19,3409
3410,5,3410
3411,27,3411
3412,27,3412
3413,15,3413
3414,2,3414
3415,2,3415
3416,20,3416
3417,14,3417
3418,17,3418
3419,17,3419
3420,17,3420
3421,16,3421
3422,19,3422
3423,15,3423
3424,26,3424
3425,26,3425
3426,3,3426
3427,19,3427
3428,19,3428
3429,4,3429
3430,12,3430
3431,2,3431
3432,8,3432
3433,19,3433
3434,8,3434
3435,5,3435
3436,19,3436
3437,3,3437
3438,15,3438
3439,16,3439
3440,27,3440
3441,5,3441
3442,17,3442
3443,4,3443
3444,23,3444
3445,27,3445
3446,19,3446
3447,17,3447
3448,27,3448
3449,26,3449
3450,19,3450
3451,19,3451
3452,19,3452
3453,16,3453
3454,4,3454
3455,12,3455
3456,19,3456
3457,4,3457
3458,27,3458
3459,17,3459
3460,28,3460
3461,27,3461
3462,10,3462
3463,12,3463
3464,19,3464
3465,12,3465
3466,19,3466
3467,19,3467
3468,10,3468
3469,3,3469
3470,19,3470
3471,14,3471
3472,27,3472
3473,12,3473
3474,8,3474
3475,19,3475
3476,19,3476
3477,27,3477
3478,12,3478
3479,26,3479
3480,19,3480
3481,16,3481
3482,12,3482
3483,22,3483
3484,27,3484
3485,16,3485
3486,15,3486
3487,7,3487
3488,23,3488
3489,19,3489
3490,16,3490
3491,15,3491
3492,27,3492
3493,12,3493
3494,27,3494
3495,19,3495
3496,12,3496
3497,23,3497
3498,27,3498
3499,17,3499
3500,15,3500
3501,8,3501
3502,12,3502
3503,17,3503
3504,5,3504
3505,2,3505
3506,4,3506
3507,22,3507
3508,27,3508
3509,15,3509
3510,15,3510
3511,5,3511
3512,5,3512
3513,20,3513
3514,26,3514
3515,2,3515
3516,5,3516
3517,19,3517
3518,17,3518
3519,16,3519
3520,19,3520
3521,2,3521
3522,15,3522
3523,16,3523
3524,14,3524
3525,12,3525
3526,19,3526
3527,19,3527
3528,26,3528
3529,4,3529
3530,12,3530
3531,14,3531
3532,19,3532
3533,12,3533
3534,2,3534
3535,2,3535
3536,4,3536
3537,12,3537
3538,19,3538
3539,17,3539
3540,19,3540
3541,20,3541
3542,26,3542
3543,19,3543
3544,19,3544
3545,12,3545
3546,3,3546
3547,2,3547
3548,4,3548
3549,22,3549
3550,16,3550
3551,26,3551
3552,27,3552
3553,8,3553
3554,12,3554
3555,12,3555
3556,4,3556
3557,27,3557
3558,19,3558
3559,16,3559
3560,7,3560
3561,14,3561
3562,26,3562
3563,14,3563
3564,15,3564
3565,12,3565
3566,4,3566
3567,9,3567
3568,4,3568
3569,14,3569
3570,17,3570
3571,5,3571
3572,10,3572
3573,12,3573
3574,19,3574
3575,12,3575
3576,17,3576
3577,22,3577
3578,19,3578
3579,27,3579
3580,19,3580
3581,10,3581
3582,9,3582
3583,15,3583
3584,17,3584
3585,8,3585
3586,20,3586
3587,26,3587
3588,2,3588
3589,10,3589
3590,17,3590
3591,23,3591
3592,26,3592
3593,17,3593
3594,27,3594
3595,16,3595
3596,12,3596
3597,26,3597
3598,9,3598
3599,5,3599
3600,22,3600
3601,2,3601
3602,20,3602
3603,16,3603
3604,14,3604
3605,27,3605
3606,9,3606
3607,20,3607
3608,12,3608
3609,12,3609
3610,3,3610
3611,17,3611
3612,10,3612
3613,12,3613
3614,8,3614
3615,2,3615
3616,15,3616
3617,10,3617
3618,14,3618
3619,15,3619
3620,16,3620
3621,16,3621
3622,27,3622
3623,28,3623
3624,16,3624
3625,19,3625
3626,15,3626
3627,12,3627
3628,12,3628
3629,19,3629
3630,27,3630
3631,4,3631
3632,14,3632
3633,17,3633
3634,12,3634
3635,15,3635
3636,27,3636
3637,2,3637
3638,12,3638
3639,28,3639
3640,9,3640
3641,12,3641
3642,19,3642
3643,9,3643
3644,10,3644
3645,27,3645
3646,22,3646
3647,16,3647
3648,4,3648
3649,14,3649
3650,2,3650
3651,27,3651
3652,15,3652
3653,15,3653
3654,12,3654
3655,16,3655
3656,26,3656
3657,10,3657
3658,23,3658
3659,17,3659
3660,19,3660
3661,15,3661
3662,12,3662
3663,8,3663
3664,15,3664
3665,19,3665
3666,5,3666
3667,12,3667
3668,12,3668
3669,15,3669
3670,3,3670
3671,15,3671
3672,20,3672
3673,7,3673
3674,12,3674
3675,5,3675
3676,20,3676
3677,17,3677
3678,19,3678
3679,12,3679
3680,16,3680
3681,22,3681
3682,4,3682
3683,12,3683
3684,17,3684
3685,19,3685
3686,19,3686
3687,14,3687
3688,19,3688
3689,14,3689
3690,12,3690
3691,15,3691
3692,19,3692
3693,2,3693
3694,12,3694
3695,19,3695
3696,12,3696
3697,12,3697
3698,3,3698
3699,8,3699
3700,26,3700
3701,15,3701
3702,15,3702
3703,4,3703
3704,12,3704
3705,9,3705
3706,27,3706
3707,4,3707
3708,5,3708
3709,15,3709
3710,17,3710
3711,3,3711
3712,12,3712
3713,15,3713
3714,2,3714
3715,15,3715
3716,19,3716
3717,4,3717
3718,7,3718
3719,12,3719
3720,15,3720
3721,27,3721
3722,4,3722
3723,27,3723
3724,17,3724
3725,20,3725
3726,4,3726
3727,5,3727
3728,5,3728
3729,22,3729
3730,7,3730
3731,15,3731
3732,19,3732
3733,15,3733
3734,12,3734
3735,15,3735
3736,17,3736
3737,7,3737
3738,4,3738
3739,17,3739
3740,27,3740
