pm_note_count,pm_length_seconds,pm_pitch_range_min_freq,pm_pitch_range_min_note,pm_pitch_range_max_freq,pm_pitch_range_max_note,pm_average_pitch_hz,pm_average_velocity,pm_interval_range_min,pm_interval_range_max,pm_energy,pm_groove,pm_max_polyphony,pm_average_polyphony,pm_instrument_count,pm_note_density,pm_bar_count,pm_tempo_bpm,muspy_pitch_range,muspy_n_pitches_used,muspy_n_pitch_classes_used,muspy_polyphony,muspy_scale_consistency,muspy_pitch_entropy,muspy_pitch_class_entropy,muspy_empty_beat_rate,muspy_drum_in_pattern_rate_duple,muspy_drum_in_pattern_rate_triple,muspy_drum_pattern_consistency,muspy_groove_consistency,muspy_empty_measure_rate,theory_centricity,theory_limited_macroharmony,theory_conjuction_melody_motion,theory_general_tonality,track_id,metadata_index
26.0,9.6,82.4068892282175,40.0,261.6255653005986,60.0,147.9514816220941,93.34615384615384,-15.0,7.0,42.4725,0.1281249390243757,1.0,1.0,1.0,2.7083333333333335,5.0,100.0,20.0,13.0,7.0,1.015625,1.0,3.5944825065194204,2.7821972957977374,0.0,,,,0.9981770833333333,0.0,0.16666666666666663,0.011038747254875176,6.84,7.017705413921542,commu00274,273
128.0,12.8,698.4564628660078,77.0,1396.9129257320155,89.0,1001.6194876609293,123.5390625,-12.0,8.0,306.9582352941183,0.005869311620423448,2.0,1.0,1.0,10.0,8.0,150.0,12.0,8.0,7.0,1.0097087378640777,0.875,2.7806390622295662,2.6556390622295662,0.0,,,,0.9955729166666667,0.0,0.3240740740740741,0.535364375561914,2.1496062992125986,3.009044748848587,commu00275,274
84.0,14.222208,32.70319566257483,24.0,440.0,69.0,142.68084877647257,83.39285714285714,-43.0,19.0,85.97054051599504,0.2617808693906025,5.0,5.0,1.0,5.906255906255907,8.0,135.000135000135,45.0,19.0,7.0,5.0,1.0,4.054986620566794,2.4752316198854216,0.0,,,,0.9978515625,0.0,0.23401826484018262,0.8103656314523608,13.120481927710843,14.164865824003387,commu00276,275
24.0,12.8,329.6275569128699,64.0,1046.5022612023945,84.0,654.052527700495,66.70833333333333,-16.0,12.0,10.292142857142856,0.589254759864258,2.0,2.0,1.0,1.875,8.0,150.0,20.0,14.0,7.0,2.0,0.9166666666666666,3.6887218755408666,2.688721875540867,0.0,,,,0.9987630208333333,0.0,0.16666666666666666,0.7030976616378304,12.347826086956522,13.217590415261018,commu00277,276
117.0,28.615387,73.41619197935188,38.0,391.99543598174927,67.0,247.22200238090016,26.316239316239315,-27.0,19.0,71.62725718895662,0.10909496722548347,4.0,1.7017543859649122,1.0,4.088709336693577,8.0,64.99999458333379,29.0,21.0,11.0,1.8123044838373306,0.9230769230769231,3.772383050408785,3.01591924494673,0.0,,,,0.9977150537634408,0.0,0.2767295597484275,0.9344025835177912,7.577586206896552,8.788718350162771,commu00278,277
128.0,25.6,391.99543598174927,67.0,1046.5022612023945,84.0,673.9303047161301,86.484375,-9.0,10.0,214.88823529411812,1.0224484533385907e-15,1.0,1.0,1.0,5.0,8.0,75.0,17.0,9.0,7.0,1.0,1.0,3.0306390622295662,2.6556390622295662,0.0,,,,0.9997395833333333,0.0,0.41595441595441596,0.5395456893739803,6.9763779527559056,7.931878058084302,commu00279,278
64.0,12.700000000000001,329.6275569128699,64.0,659.2551138257398,76.0,450.2799489254237,121.453125,-9.0,7.0,148.39363636363638,5.765919760493078e-16,1.0,0.56,1.0,5.039370078740157,8.0,150.0,12.0,8.0,7.0,1.0,0.8125,2.9056390622295662,2.7334585933443494,0.0,,,,1.0,0.0,0.4150943396226414,0.557992253298176,5.174603174603175,6.1476897675239925,commu00280,279
17.0,12.787500000000001,220.0,57.0,698.4564628660078,77.0,451.07989375810945,88.52941176470588,-19.0,12.0,6.45,0.842614977317636,3.0,1.92,1.0,1.3294232649071358,8.0,150.0,20.0,12.0,6.0,2.1346555323590812,1.0,3.4104172527605194,2.424835634986198,0.03125,,,,0.998991935483871,0.03125,0.15277777777777776,0.06745960851537645,11.25,11.470237386293155,commu00281,280
23.0,12.787500000000001,174.61411571650194,53.0,659.2551138257398,76.0,413.7064786643956,87.91304347826087,-19.0,12.0,11.373749999999996,0.6171113726718961,3.0,2.08,1.0,1.7986314760508306,8.0,150.0,23.0,12.0,6.0,2.1358748778103616,1.0,3.4685766296878646,2.4748917178498933,0.0,,,,0.9985887096774193,0.0,0.16666666666666666,0.5965487700150441,11.636363636363637,12.399579073045347,commu00282,281
45.0,13.846155,261.6255653005986,60.0,1318.5102276514797,88.0,719.2237513413709,26.666666666666668,-24.0,23.0,14.181817000000096,0.4067983436131175,5.0,1.962962962962963,1.0,3.2499997291666896,4.0,64.99999458333379,28.0,17.0,7.0,2.8725761772853184,1.0,4.013423651596768,2.738734976064548,0.0,,,,0.9952777777777778,0.0,0.19607843137254907,0.5573538675886509,7.931818181818182,8.685250480779382,commu00283,282
16.0,16.0,195.99771799087463,55.0,523.2511306011972,72.0,346.7118502198258,121.4375,-15.0,12.0,23.316,0.9977753031397176,2.0,2.0,1.0,1.0,8.0,120.0,17.0,8.0,4.0,2.0,1.0,3.0,2.0,0.0,,,,0.9990234375,0.0,0.16666666666666666,1.0,12.066666666666666,13.233333333333333,commu00284,283
72.0,23.9765625,87.30705785825097,41.0,440.0,69.0,259.7312005567177,26.38888888888889,-24.0,16.0,30.4,0.11857364958086435,2.0,1.851063829787234,1.0,3.002932551319648,8.0,80.0,28.0,14.0,7.0,1.7222222222222223,1.0,3.2661483556880557,2.5038921523319684,0.0,,,,1.0,0.0,0.2991803278688526,1.0,8.71830985915493,10.017490187023782,commu00285,284
13.0,16.0,110.0,45.0,329.6275569128699,64.0,219.9671233726139,21.46153846153846,-19.0,12.0,1.674,1.7320508075688772,4.0,3.25,1.0,0.8125,4.0,60.0,19.0,8.0,5.0,3.25,1.0,2.931208948910323,2.161978179679554,0.0,,,,0.9990885416666667,0.0,0.16666666666666666,1.0,8.083333333333334,9.25,commu00286,285
24.0,14.74038584375,622.2539674441618,75.0,2093.004522404789,96.0,1219.6238762054045,26.708333333333332,-16.0,12.0,6.944166087986158,0.7614849849691948,2.0,1.4482758620689655,1.0,1.6281799034572846,4.0,64.99999458333379,21.0,16.0,8.0,2.0,0.8333333333333334,3.8553885422075336,2.8553885422075336,0.25,,,,0.9988888888888889,0.25,0.14102564102564105,0.00848188560656646,11.826086956521738,11.975594483153946,commu00287,286
72.0,23.9765625,87.30705785825097,41.0,391.99543598174927,67.0,241.23808817379424,26.291666666666668,-19.0,16.0,30.288,0.11863888096450556,2.0,1.851063829787234,1.0,3.002932551319648,8.0,80.0,26.0,12.0,7.0,1.7443012884043607,1.0,3.1628507746403374,2.6179948941210887,0.0,,,,0.999731182795699,0.0,0.31693989071038237,1.0,8.126760563380282,9.443700454090663,commu00288,287
128.0,16.0,698.4564628660078,77.0,1046.5022612023945,84.0,909.2139491140531,121.8984375,-7.0,7.0,374.472,0.0,1.0,1.0,1.0,8.0,8.0,120.0,7.0,5.0,5.0,1.0,1.0,2.1556390622295662,2.1556390622295662,0.0,,,,0.9997395833333333,0.0,0.47435897435897434,0.07359438121244184,2.354330708661417,2.902284064232833,commu00289,288
28.0,23.953125,87.30705785825097,41.0,261.6255653005986,60.0,190.15530713167098,26.142857142857142,-15.0,12.0,9.76,0.7556372504853024,3.0,2.3617021276595747,1.0,1.1689497716894977,8.0,80.0,19.0,9.0,6.0,2.4146090534979425,1.0,3.039148671903071,2.35274578087187,0.0,,,,0.9981854838709677,0.0,0.22058823529411764,0.7397150640117705,7.518518518518518,8.478821817824405,commu00290,289
192.0,12.8,82.4068892282175,40.0,329.6275569128699,64.0,182.05499309859545,113.10416666666667,-19.0,19.0,421.54588235294216,0.04720179128621841,2.0,2.0,1.0,15.0,8.0,150.0,24.0,12.0,7.0,2.0,0.7916666666666666,3.5220552088742005,2.6337574414165545,0.0,,,,0.9997395833333333,0.0,0.3209023941068147,0.48312794084736577,11.413612565445026,12.217642900399207,commu00291,290
64.0,24.0,65.40639132514966,36.0,261.6255653005986,60.0,174.31405274414706,25.609375,-24.0,19.0,26.250462159434914,0.005905694890769175,1.0,1.0,1.0,2.6666666666666665,8.0,80.0,24.0,7.0,4.0,1.0019569471624266,1.0,2.3929399385868573,1.811278124459133,0.0,,,,0.9993489583333334,0.0,0.44339622641509435,0.35580195639988926,8.015873015873016,8.815071198687999,commu00292,291
40.0,7.875,293.6647679174076,62.0,698.4564628660078,77.0,505.30382952486354,57.175,-10.0,7.0,50.87180487804878,0.1157401928542807,1.0,0.7333333333333333,1.0,5.079365079365079,4.0,120.0,15.0,9.0,6.0,1.0,1.0,2.7527241956246544,2.4441181491130646,0.0,,,,0.9947222222222222,0.0,0.293103448275862,1.0,4.871794871794871,6.1648983200707335,commu00293,292
77.0,17.420469062499997,82.4068892282175,40.0,659.2551138257398,76.0,293.52016719442906,92.1038961038961,-32.0,24.0,82.88768092693257,0.25944277998089244,3.0,0.9117647058823529,1.0,4.420087640794547,8.0,109.99990833340973,36.0,14.0,6.0,2.2,0.8441558441558441,3.4206454693756725,2.401711133878759,0.0,,,,0.9997983870967742,0.0,0.24747474747474735,0.9042241577532484,10.460526315789474,11.61222522101747,commu00294,293
18.0,12.8,261.6255653005986,60.0,987.7666025122483,83.0,555.4058874128793,87.72222222222223,-19.0,12.0,11.8425,0.9197562487384502,4.0,1.6,1.0,1.40625,8.0,150.0,23.0,10.0,5.0,2.0130208333333335,0.8888888888888888,3.058813890331201,2.058813890331201,0.18181818181818177,,,,0.998828125,0.18181818181818177,0.21428571428571433,0.48897519397680644,11.588235294117647,12.291496202380168,commu00295,294
111.0,17.454559999999997,82.4068892282175,40.0,523.2511306011972,72.0,259.27958155847233,81.50450450450451,-28.0,19.0,145.95814503487915,0.1156761005990439,4.0,3.176470588235294,1.0,6.35936970052525,8.0,109.99990833340973,32.0,18.0,7.0,3.2216796875,0.8378378378378378,3.732622967776142,2.5838791649809476,0.0,,,,0.9985026041666667,0.0,0.24000000000000013,0.8890438669763178,7.127272727272727,8.256316594249045,commu00296,295
22.0,17.454559999999997,220.0,57.0,783.9908719634985,79.0,440.29995481517506,94.04545454545455,-19.0,12.0,11.37949051709123,0.8608718458223346,4.0,2.0588235294117645,1.0,1.26041561632032,8.0,109.99990833340973,22.0,12.0,6.0,2.005923000987167,1.0,3.413088436425758,2.4130884364257574,0.0,,,,0.9987630208333333,0.0,0.18181818181818182,0.6748023961670587,11.80952380952381,12.66614438750905,commu00297,296
57.0,29.538464,82.4068892282175,40.0,523.2511306011972,72.0,267.46840216201116,56.421052631578945,-29.0,22.0,11.49719904190008,0.798728073566319,4.0,3.983050847457627,1.0,1.9296873391927216,9.0,64.99999458333379,32.0,23.0,11.0,4.0341796875,0.9122807017543859,4.2311316817761835,3.050449922077117,0.0,,,,0.9981119791666667,0.0,0.16666666666666677,0.0216361659687653,11.482142857142858,11.67044568977829,commu00298,297
40.0,16.0,73.41619197935188,38.0,440.0,69.0,255.76813473061347,21.425,-19.0,28.0,10.284,0.20189763779517464,5.0,3.5,1.0,2.5,4.0,60.0,31.0,13.0,7.0,3.5,0.9,3.5464393446710156,2.539353872167201,0.0,,,,0.9997395833333333,0.0,0.1839080459770115,0.724068360208198,9.948717948717949,10.856694354903158,commu00299,298
112.0,17.420469062499997,82.4068892282175,40.0,698.4564628660078,77.0,451.89013624424706,88.92857142857143,-28.0,18.0,166.94843230487785,0.06439574268721962,3.0,2.735294117647059,1.0,6.42921838661025,8.0,109.99990833340973,37.0,12.0,6.0,2.7853610286844708,0.8928571428571429,2.945950174229855,2.3882504461241854,0.0,,,,0.9991935483870967,0.0,0.2929042904290427,0.9749655224226312,6.081081081081081,7.348950893932755,commu00300,299
48.0,14.769215999999998,184.9972113558172,54.0,659.2551138257398,76.0,367.06829545598197,65.60416666666667,-17.0,12.0,36.38848083292529,0.3353914425055326,2.0,1.9310344827586208,1.0,3.2500032500032505,9.0,130.00013000013,22.0,14.0,7.0,2.0,1.0,3.6216535224393334,2.6216535224393334,0.0,,,,0.9991536458333333,0.0,0.20270270270270271,0.5217697515073787,12.063829787234043,12.788302241444125,commu00301,300
56.0,17.1818325,87.30705785825097,41.0,659.2551138257398,76.0,309.63862842149535,56.80357142857143,-33.0,9.0,45.08903625130649,0.3012552246393017,7.0,4.352941176470588,1.0,3.2592565432121403,8.0,109.99990833340973,35.0,21.0,8.0,4.988864142538976,0.9642857142857143,4.2491695476615075,2.8121819847536984,0.0,,,,0.9967069892473118,0.0,0.15740740740740744,0.0388632114795217,7.672727272727273,7.868997891614202,commu00302,301
40.0,17.420469062499997,207.65234878997256,56.0,783.9908719634985,79.0,431.8605533627489,81.5,-17.0,12.0,33.55318841327867,0.5437717402661838,2.0,1.9411764705882353,1.0,2.296149423789375,8.0,109.99990833340973,23.0,16.0,8.0,2.0,0.95,3.765957320949175,2.765957320949175,0.0,,,,0.9983198924731183,0.0,0.16091954022988503,0.2561226957924194,11.897435897435898,12.314478133458202,commu00303,302
9.0,7.984375,220.0,57.0,391.99543598174927,67.0,298.2595922652399,51.77777777777778,-8.0,4.0,1.4090078740157481,0.9657348965326144,3.0,2.3333333333333335,1.0,1.1272015655577299,4.0,120.0,10.0,7.0,7.0,2.2544031311154598,1.0,2.725480556997868,2.725480556997868,0.0,,,,0.9990277777777777,0.0,,,,,commu00304,303
40.0,42.666655999999996,261.6255653005986,60.0,880.0,81.0,516.8420967725673,21.625,-17.0,12.0,3.8925009731252422,1.1763860672083843,2.0,2.0,1.0,0.9375002343750587,8.0,45.000011250002814,21.0,10.0,5.0,2.0,1.0,3.0190352743388664,2.019035274338866,0.0,,,,0.9983723958333334,0.0,0.2068965517241379,0.7871495543719501,11.974358974358974,12.968405080455062,commu00305,304
36.0,42.666655999999996,220.0,57.0,880.0,81.0,499.59537649853274,21.52777777777778,-17.0,12.0,3.4875008718752185,1.3196574282332765,2.0,2.0,1.0,0.8437502109375528,8.0,45.000011250002814,24.0,11.0,5.0,2.0,1.0,3.3373092111357265,2.2607845582978525,0.0,,,,0.9985026041666667,0.0,0.17666666666666664,0.518714139907461,11.857142857142858,12.552523663716986,commu00306,305
40.0,16.0,43.653528929125486,29.0,391.99543598174927,67.0,191.32617736090563,101.55,-36.0,12.0,48.744,0.7675194639536289,5.0,5.0,1.0,2.5,8.0,120.0,38.0,16.0,7.0,5.0,1.0,3.8841837197791893,2.6037016960573482,0.0,,,,0.9990234375,0.0,0.16954022988505754,0.12354803718424442,11.974358974358974,12.267447241428277,commu00307,306
44.0,18.5625,261.6255653005986,60.0,1046.5022612023945,84.0,554.6222864428936,107.27272727272727,-19.0,12.0,43.77971014492752,0.5581507765946369,2.0,1.8918918918918919,1.0,2.3703703703703702,8.0,100.0,24.0,17.0,8.0,2.0,0.9545454545454546,3.947988585364163,2.885377505769539,0.0,,,,0.9977083333333333,0.0,0.15404040404040406,0.16300345237411318,12.232558139534884,12.549601995949402,commu00308,307
56.0,38.4,261.6255653005986,60.0,932.3275230361799,82.0,510.0572640643225,75.53571428571429,-17.0,12.0,18.799999999999997,0.7848482508482162,2.0,2.0,1.0,1.4583333333333335,8.0,50.0,22.0,14.0,7.0,2.0,1.0,3.620952031026403,2.6209520310264036,0.0,,,,0.9968098958333333,0.0,0.15925925925925932,0.16913796513676002,11.909090909090908,12.237488133486927,commu00309,308
80.0,42.666655999999996,87.30705785825097,41.0,391.99543598174927,67.0,211.1744914377632,21.4625,-26.0,9.0,12.877503219375805,0.4937969681398507,5.0,2.976470588235294,1.0,1.8750004687501174,8.0,45.000011250002814,26.0,15.0,7.0,3.0,1.0,3.560354621742511,2.4937964362751606,0.0,,,,0.9979166666666667,0.0,0.20652173913043465,0.877991472435046,7.860759493670886,8.945272705236366,commu00310,309
18.0,15.96875,220.0,57.0,523.2511306011972,72.0,305.8661739832725,91.5,-5.0,7.0,11.8584,0.3395912717281026,2.0,1.5483870967741935,1.0,1.1272015655577299,8.0,120.0,15.0,8.0,7.0,1.066536203522505,1.0,2.7744019192887706,2.5577277787393196,0.0,,,,0.9987231182795699,0.0,0.29761904761904756,1.0,2.823529411764706,4.121148459383754,commu00311,310
64.0,15.875,195.99771799087463,55.0,659.2551138257398,76.0,358.04614258624844,114.765625,-12.0,5.0,176.28,0.0,1.0,1.0,1.0,4.031496062992126,8.0,120.0,21.0,13.0,7.0,1.0,1.0,3.443415949682701,2.6155074211313076,0.0,,,,1.0,0.0,0.2437106918238994,0.9165123790226432,4.063492063492063,5.223715134338606,commu00312,311
128.0,12.8,207.65234878997256,56.0,698.4564628660078,77.0,387.30422997273445,122.8671875,-20.0,12.0,300.2427272727273,0.09999689994574833,2.0,2.0,1.0,10.0,8.0,150.0,21.0,12.0,6.0,2.0,0.875,3.4759093770885316,2.475909377088532,0.0,,,,0.9998697916666667,0.0,0.1723646723646723,0.8244781412274725,12.062992125984252,13.059834939576398,commu00313,312
128.0,12.75,587.3295358348151,74.0,1046.5022612023945,84.0,844.704470901321,122.1796875,-6.0,9.0,303.5805882352948,5.112242266692953e-16,1.0,0.88,1.0,10.03921568627451,8.0,150.0,10.0,7.0,7.0,1.0,0.8125,2.625,2.625,0.0,,,,1.0,0.0,0.4544159544159544,0.23036809368129002,1.9763779527559056,2.66116200085315,commu00314,313
174.0,15.890625,130.8127826502993,48.0,698.4564628660078,77.0,461.67544156680447,114.0,-28.0,24.0,476.064,0.1202985860593492,4.0,3.6774193548387095,1.0,10.949852507374631,8.0,120.0,29.0,12.0,7.0,2.651098901098901,1.0,3.0302179618495795,2.4911880959153185,0.0,,,,1.0,0.0,0.3604294478527607,0.689756780943038,7.92485549132948,8.97504172012528,commu00315,314
40.0,9.3,261.6255653005986,60.0,1046.5022612023945,84.0,510.9118849778789,51.625,-17.0,12.0,30.974999999999994,0.25781695464145044,2.0,1.8888888888888888,1.0,4.301075268817204,4.0,100.0,24.0,11.0,5.0,2.0748440748440746,1.0,3.1899996608912735,2.1211274733371868,0.0,,,,0.9947222222222222,0.0,0.20977011494252876,0.9443515544848337,11.692307692307692,12.846429361735055,commu00316,315
18.0,16.0,82.4068892282175,40.0,261.6255653005986,60.0,166.65616023474868,81.72222222222223,-20.0,15.0,4.483047619047619,1.1765194153470573,6.0,3.375,1.0,1.125,4.0,60.0,20.0,9.0,6.0,3.064453125,1.0,3.169925001442312,2.5032583347756456,0.0,,,,0.9985677083333333,0.0,0.16666666666666666,0.36787944117144233,11.058823529411764,11.593369637249873,commu00317,316
28.0,9.142864000000001,261.6255653005986,60.0,783.9908719634985,79.0,530.9383677714598,93.46428571428571,-16.0,7.0,49.96087162025537,0.08979140463703282,1.0,0.8333333333333334,1.0,3.062497703126722,4.0,104.99992125005905,19.0,7.0,5.0,1.0,1.0,2.682928370080317,2.2072445694023353,0.0,,,,0.998828125,0.0,0.25,1.0,4.555555555555555,5.805555555555555,commu00318,317
15.0,16.0,82.4068892282175,40.0,220.0,57.0,150.17205249731342,21.533333333333335,-17.0,7.0,1.938,1.64130361329658,4.0,3.75,1.0,0.9375,4.0,60.0,17.0,10.0,7.0,3.75,0.9333333333333333,3.1898980954642875,2.5492553971685004,0.0,,,,0.9990885416666667,0.0,0.16666666666666666,0.6839397205857212,7.642857142857143,8.493463530109532,commu00319,318
29.0,16.0,43.653528929125486,29.0,261.6255653005986,60.0,147.65452141725314,91.44827586206897,-28.0,16.0,17.136,0.692272711721308,5.0,3.28125,1.0,1.8125,8.0,120.0,31.0,15.0,7.0,3.02734375,1.0,3.8234982365068824,2.708370773484904,0.0,,,,0.9985026041666667,0.0,0.13425925925925927,7.546086617647275e-05,10.071428571428571,10.205763291554007,commu00320,319
80.0,15.5,48.999429497718666,31.0,349.2282314330039,65.0,164.49342862660114,95.5625,-29.0,12.0,45.87,0.3922008451855612,6.0,2.7096774193548385,1.0,5.161290322580645,8.0,120.0,34.0,16.0,7.0,4.98443579766537,1.0,3.8128148954723553,2.5355821393556637,0.0,,,,0.9979166666666667,0.0,0.1932367149758453,0.6831374103329774,9.746835443037975,10.623209568346798,commu00321,320
50.0,9.6,195.99771799087463,55.0,1046.5022612023945,84.0,470.5520232996602,51.42,-24.0,12.0,37.39636363636367,0.2551334802055242,2.0,2.0,1.0,5.208333333333334,5.0,100.0,29.0,18.0,7.0,2.107421875,1.0,3.9663701301561805,2.709275070710713,0.0,,,,0.996875,0.0,0.1538461538461539,0.2101812481496377,12.0,12.364027401995791,commu00322,321
14.0,12.8,164.81377845643496,52.0,493.8833012561241,71.0,308.93019479591663,127.0,-16.0,12.0,6.737684210526317,1.0151077711170615,2.0,1.76,1.0,1.09375,8.0,150.0,19.0,10.0,5.0,2.008968609865471,0.8571428571428571,3.2359263506290326,2.2359263506290326,0.09090909090909094,,,,0.9991536458333333,0.09090909090909094,0.16666666666666666,0.4620650266867255,12.384615384615385,13.013347077968778,commu00323,322
18.0,17.454559999999997,110.0,45.0,391.99543598174927,67.0,227.88578595812825,56.94444444444444,-21.0,12.0,12.441368942537373,1.0220515873645255,2.0,1.9411764705882353,1.0,1.0312491406257163,8.0,109.99990833340973,22.0,10.0,5.0,2.0196656833824975,1.0,3.197159723424149,2.197159723424149,0.0,,,,0.9985026041666667,0.0,0.16666666666666666,0.6791535030330884,10.294117647058824,11.139937816758579,commu00324,323
48.0,42.666655999999996,261.6255653005986,60.0,1046.5022612023945,84.0,610.3744509301954,21.458333333333332,-24.0,12.0,4.635001158750288,1.0021853796751923,2.0,2.0,1.0,1.1250002812500703,8.0,45.000011250002814,24.0,13.0,6.0,2.0,1.0,3.4176286494293433,2.302841670172532,0.0,,,,0.9988932291666667,0.0,0.18693693693693691,0.4980354390766707,12.148936170212766,12.833908546226374,commu00325,324
15.0,12.8,164.81377845643496,52.0,659.2551138257398,76.0,399.61011782491033,127.0,-20.0,12.0,7.14375,1.0028530728448142,3.0,1.84,1.0,1.171875,8.0,150.0,24.0,11.0,5.0,2.142857142857143,1.0,3.3735572622751855,2.1995812306460643,0.09090909090909094,,,,0.9991536458333333,0.09090909090909094,0.16666666666666666,0.10570658945941121,11.428571428571429,11.700944684697507,commu00326,325
33.0,14.769215999999998,97.99885899543733,43.0,659.2551138257398,76.0,298.27735083162753,53.666666666666664,-31.0,17.0,15.348682015348691,0.5999023138399349,5.0,3.586206896551724,1.0,2.234377234377235,9.0,130.00013000013,33.0,18.0,8.0,3.625,0.9696969696969697,4.074697149661484,2.7570018934383316,0.0,,,,0.9985026041666667,0.0,0.13636363636363635,0.0009054939374208531,10.78125,10.918519130301057,commu00327,326
128.0,12.8,830.6093951598903,80.0,1046.5022612023945,84.0,935.0514329873776,125.2890625,-3.0,2.0,311.306470588236,5.112242266692953e-16,1.0,1.0,1.0,10.0,8.0,150.0,4.0,4.0,4.0,1.0,0.875,1.811278124459133,1.811278124459133,0.0,,,,0.9997395833333333,0.0,0.4807692307692307,0.09599648384044701,1.5118110236220472,2.088576738231725,commu00328,327
23.0,15.96875,73.41619197935188,38.0,293.6647679174076,62.0,181.31104151779357,91.3913043478261,-21.0,16.0,6.3723789473684205,0.926444585841663,4.0,2.870967741935484,1.0,1.4403131115459882,8.0,120.0,24.0,12.0,8.0,2.8806262230919764,0.9565217391304348,3.534219021180341,2.80140367455976,0.0,,,,0.9987231182795699,0.0,0.15972222222222224,0.0001131350316773495,11.090909090909092,11.250744448162992,commu00329,328
47.0,16.6363775,110.0,45.0,659.2551138257398,76.0,264.77478958218785,51.48936170212766,-20.0,16.0,45.63424768574598,0.24039310466789413,1.0,0.8484848484848485,1.0,2.82513425774331,8.0,109.99990833340973,31.0,16.0,6.0,1.0,0.851063829787234,3.695902757288462,2.476016558916256,0.0,,,,0.9985416666666667,0.0,0.16898148148148154,0.3021735801535623,7.043478260869565,7.51463332250461,commu00330,329
35.0,24.0,391.99543598174927,67.0,783.9908719634985,79.0,577.0979016607645,26.34285714285714,-5.0,7.0,9.5888,0.31351478831364477,1.0,0.875,1.0,1.4583333333333333,8.0,80.0,12.0,7.0,6.0,1.0,1.0,2.5219007036254983,2.407614989339784,0.0,,,,0.9986328125,0.0,0.3055555555555555,0.9473232867642869,2.176470588235294,3.4293494305551366,commu00331,330
18.0,7.384607999999999,246.94165062806206,59.0,1046.5022612023945,84.0,540.4358289831011,63.77777777777778,-19.0,12.0,9.949343282676617,0.48108671746491044,2.0,1.7142857142857142,1.0,2.4375024375024377,4.0,130.00013000013,25.0,14.0,6.0,2.0,1.0,3.68354236243323,2.4193819456463714,0.0,,,,0.998828125,0.0,0.19047619047619047,0.06045665532141499,12.294117647058824,12.54505049285643,commu00332,331
56.0,7.875,329.6275569128699,64.0,783.9908719634985,79.0,476.04040071392717,57.035714285714285,-10.0,7.0,76.90248231511255,0.04187234017702887,1.0,0.6,1.0,7.111111111111111,4.0,120.0,15.0,9.0,7.0,1.0044843049327354,1.0,2.9180271762207344,2.712233912077351,0.0,,,,0.9973611111111111,0.0,0.3129629629629631,0.9016701352933355,4.472727272727273,5.687360370983571,commu00333,332
16.0,15.9375,82.4068892282175,40.0,261.6255653005986,60.0,181.7220472378676,26.625,-20.0,12.0,10.224,1.581380374511107,4.0,4.0,1.0,1.003921568627451,4.0,60.0,20.0,11.0,7.0,4.015686274509804,0.9375,3.327819531114783,2.702819531114783,0.0,,,,0.99875,0.0,0.16666666666666666,0.22805392025835908,8.266666666666667,8.661387253591693,commu00334,333
64.0,12.700000000000001,246.94165062806206,59.0,349.2282314330039,65.0,283.35044599939175,124.53125,-5.0,5.0,152.15454545454548,5.765919760493078e-16,1.0,0.6,1.0,5.039370078740157,8.0,150.0,6.0,5.0,5.0,1.0,1.0,1.9746017527145812,1.9746017527145812,0.0,,,,1.0,0.0,0.5660377358490566,0.011105070812384946,0.6031746031746031,1.1803174098360447,commu00335,334
30.0,17.40342359375,82.4068892282175,40.0,329.6275569128699,64.0,198.2991476006058,95.4,-22.0,16.0,16.515133778372117,0.8848187543841639,5.0,3.588235294117647,1.0,1.7237987593874198,8.0,109.99990833340973,24.0,11.0,7.0,3.645445641527914,0.8666666666666667,3.2817276788697365,2.585174447128411,0.0,,,,0.9988575268817205,0.0,0.17105263157894732,0.6970477855161118,9.89655172413793,10.76465214123299,commu00336,335
16.0,14.74038584375,261.6255653005986,60.0,783.9908719634985,79.0,494.7661869674623,55.9375,-17.0,11.0,5.817499515208374,1.4769232,4.0,4.0,1.0,1.085453268971523,4.0,64.99999458333379,19.0,9.0,7.0,4.0,1.0,3.125,2.75,0.0,,,,0.9990277777777777,0.0,0.16666666666666666,0.8735758882342886,7.533333333333333,8.573575888234288,commu00337,336
40.0,9.142864000000001,48.999429497718666,31.0,493.8833012561241,71.0,267.7505301104717,92.3,-38.0,19.0,38.7659709255218,0.278002640164978,5.0,3.3333333333333335,1.0,4.3749967187524605,4.0,104.99992125005905,40.0,16.0,7.0,3.5,1.0,3.8341837197791895,2.6037016960573482,0.0,,,,0.9998697916666667,0.0,0.1580459770114942,0.11505933724022528,11.820512820512821,12.09361813476454,commu00338,337
128.0,16.0,174.61411571650194,53.0,783.9908719634985,79.0,459.95933079931746,112.6875,-16.0,14.0,346.176,0.0,1.0,1.0,1.0,8.0,8.0,120.0,26.0,14.0,7.0,1.0,1.0,3.526210641914682,2.683157328518199,0.0,,,,0.9997395833333333,0.0,0.30626780626780614,0.9159711779084521,6.535433070866142,7.7576720550424,commu00339,338
128.0,16.0,587.3295358348151,74.0,1318.5102276514797,88.0,873.4013721966292,117.5546875,-14.0,8.0,361.128,0.0,1.0,1.0,1.0,8.0,8.0,120.0,14.0,9.0,7.0,1.0,1.0,2.7829609953880654,2.570713980927536,0.0,,,,0.9997395833333333,0.0,0.3753561253561253,0.5495301075340092,4.78740157480315,5.712287807693285,commu00340,339
